RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20241114,2024,202411,3Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C016,株式会社三井住友銀行,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P001,株式会社電通,M02,新聞,MC05,テレビ東京,SC07,動画広告,MT06,リスティング,MK05,週刊誌,V009,YouTube広告,21445154,22687780,14571352,13212433,3029076,2046566,2939880,2110887,1363270
20250218,2024,202502,4Q,Y001,株式会社読売広告社,SD01,第一営業本部,SD01-02,第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C025,大塚ホールディングス株式会社,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P004,株式会社フジテレビジョン,M05,デジタル,MC09,日経新聞,SC01,テレビスポット,MT10,ビルボード,MK01,地上波テレビ,V008,Google検索広告,16845674,11935017,13139054,14957248,3421281,2926626,1864414,1900821,1075309
20240322,2023,202403,4Q,H002,株式会社博報堂DYメディアパートナーズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C028,ANA ホールディングス株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P004,株式会社フジテレビジョン,M05,デジタル,MC01,TBSテレビ,SC01,テレビスポット,MT06,リスティング,MK09,検索連動型,V011,LINE広告,4791381,4196187,2539423,2894446,1080602,1169862,520035,528117,255586
20231222,2023,202312,3Q,E003,株式会社博報堂マーケティングシステムズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C017,第一生命保険株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P004,株式会社フジテレビジョン,M03,雑誌,MC09,日経新聞,SC10,屋外広告,MT10,ビルボード,MK09,検索連動型,V005,朝日新聞朝刊全国版,18000261,17701964,11125761,12508292,3937961,4622811,1824697,2358176,591233
20240817,2024,202408,2Q,D005,株式会社大広メディアックス,SD05,関西営業本部,SD05-02,関西第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C003,日産自動車株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P006,株式会社テレビ東京,M06,OOH（屋外）,MC15,集英社,SC10,屋外広告,MT02,タイムCM,MK06,月刊誌,V003,フジ系全国ネット,23836917,26572447,17851696,13666827,5844642,5995862,3557316,3493895,1117036
20240314,2023,202403,4Q,E009,株式会社大広ONES,SD01,第一営業本部,SD01-01,第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C017,第一生命保険株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P007,株式会社朝日新聞社,M03,雑誌,MC07,朝日新聞,SC04,雑誌広告,MT04,月刊誌,MK11,SNSフィード,V003,フジ系全国ネット,49246147,45747207,34141401,33060982,10856868,9501016,2753673,2338227,2964776
20240210,2023,202402,4Q,Y003,株式会社読広プランニング,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C016,株式会社三井住友銀行,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P016,株式会社JR東日本企画,M04,ラジオ,MC10,Google,SC02,テレビタイム,MT08,動画配信,MK02,BS・CS,V003,フジ系全国ネット,33671560,32178601,17382846,13851868,8267532,7237691,3064789,3487222,1410001
20241121,2024,202411,3Q,Y001,株式会社読売広告社,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C001,トヨタ自動車株式会社,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P009,株式会社日本経済新聞社,M05,デジタル,MC09,日経新聞,SC09,交通広告,MT05,FMスポット,MK02,BS・CS,V014,東京メトロ車内,4922727,5997534,3135772,2737913,1144635,1467548,272207,260529,168796
20230516,2023,202305,1Q,H004,株式会社博報堂コンサルティング,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C015,三菱UFJフィナンシャル・グループ,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P007,株式会社朝日新聞社,M06,OOH（屋外）,MC08,読売新聞,SC10,屋外広告,MT05,FMスポット,MK08,AM放送,V008,Google検索広告,38335087,34256004,20059270,15885715,5739775,7288594,2351404,2814174,2315357
20240725,2024,202407,2Q,E002,株式会社SYパートナーズ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C025,大塚ホールディングス株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P009,株式会社日本経済新聞社,M05,デジタル,MC06,NHK,SC08,SNS広告,MT01,スポットCM,MK15,デジタルサイネージ,V008,Google検索広告,5841749,7531518,3356030,3480710,1697035,1252064,785600,600178,312670
20241110,2024,202411,3Q,E003,株式会社博報堂マーケティングシステムズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C012,パナソニック株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P007,株式会社朝日新聞社,M04,ラジオ,MC09,日経新聞,SC10,屋外広告,MT07,ディスプレイ,MK03,全国紙朝刊,V013,JR首都圏主要駅,42526406,41478164,33241725,34575333,10049643,8718725,4179812,5370480,2496854
20230623,2023,202306,1Q,E001,株式会社kyu,SD01,第一営業本部,SD01-01,第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C030,イオン株式会社,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P001,株式会社電通,M03,雑誌,MC10,Google,SC01,テレビスポット,MT07,ディスプレイ,MK01,地上波テレビ,V010,Facebook/Instagram広告,9357889,10985638,4975037,5322385,1276973,1501891,1272589,1316249,489695
20231119,2023,202311,3Q,D004,株式会社大広北海道,SD01,第一営業本部,SD01-01,第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C020,楽天グループ株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P001,株式会社電通,M06,OOH（屋外）,MC01,TBSテレビ,SC05,ラジオスポット,MT07,ディスプレイ,MK01,地上波テレビ,V012,Yahoo!ディスプレイ,28844196,36765574,14512856,10923527,6216699,4397577,2102685,2414904,2145651
20250224,2024,202502,4Q,H007,株式会社博報堂DYスポーツマーケティング,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C011,ソフトバンク株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P018,株式会社サイバーエージェント,M03,雑誌,MC11,Yahoo!,SC09,交通広告,MT09,駅構内,MK02,BS・CS,V014,東京メトロ車内,15669602,13931557,9800851,7506380,2562816,2918124,1668288,1854481,349414
20240805,2024,202408,2Q,H003,株式会社博報堂プロダクツ,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P014,Twitter Japan株式会社,M02,新聞,MC14,JR東日本企画,SC08,SNS広告,MT09,駅構内,MK15,デジタルサイネージ,V009,YouTube広告,3852607,4193116,2884578,2884355,776086,980667,504897,392719,111038
20250301,2024,202503,4Q,H001,株式会社博報堂,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C007,キリンホールディングス株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P017,株式会社東急エージェンシー,M03,雑誌,MC12,Meta,SC06,デジタル広告,MT06,リスティング,MK13,駅看板,V014,東京メトロ車内,7640222,7577294,4379750,4252030,787136,867948,896443,724000,552841
20240412,2024,202404,1Q,E010,株式会社読広インターナショナル,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C016,株式会社三井住友銀行,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P015,LINE株式会社,M06,OOH（屋外）,MC03,フジテレビ,SC06,デジタル広告,MT06,リスティング,MK14,電車内広告,V003,フジ系全国ネット,5739118,7398861,4249550,4338919,1643835,1493227,416543,331571,178257
20240511,2024,202405,1Q,H001,株式会社博報堂,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C012,パナソニック株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P014,Twitter Japan株式会社,M05,デジタル,MC04,テレビ朝日,SC06,デジタル広告,MT07,ディスプレイ,MK12,インストリーム動画,V001,TBS系全国ネット,4136484,5104585,2746536,2000585,953877,1187593,433610,525575,259192
20240907,2024,202409,2Q,H003,株式会社博報堂プロダクツ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C023,アサヒグループホールディングス株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P020,株式会社講談社,M03,雑誌,MC08,読売新聞,SC09,交通広告,MT10,ビルボード,MK10,ディスプレイ広告,V005,朝日新聞朝刊全国版,49223247,55931416,29171288,22510860,14412119,10920947,3964803,3600364,3194615
20240718,2024,202407,2Q,H007,株式会社博報堂DYスポーツマーケティング,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C014,株式会社日立製作所,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P011,Google合同会社,M04,ラジオ,MC01,TBSテレビ,SC01,テレビスポット,MT05,FMスポット,MK03,全国紙朝刊,V007,日経新聞朝刊,325745,276820,212454,149725,37830,41382,30724,32551,22726
20231127,2023,202311,3Q,E006,株式会社コスモ・コミュニケーションズ,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C019,株式会社リクルート,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P003,日本テレビ放送網株式会社,M02,新聞,MC09,日経新聞,SC02,テレビタイム,MT02,タイムCM,MK06,月刊誌,V011,LINE広告,42576485,47790682,23414026,25744337,7984368,9460139,4962818,4456520,2093844
20240612,2024,202406,1Q,H009,株式会社アイレップ,SD05,関西営業本部,SD05-01,関西第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C018,日本生命保険相互会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P019,株式会社集英社,M02,新聞,MC14,JR東日本企画,SC02,テレビタイム,MT05,FMスポット,MK14,電車内広告,V014,東京メトロ車内,36231879,32723670,18985451,17590858,5023113,4022084,5418857,5679713,2203815
20231203,2023,202312,3Q,E008,株式会社博報堂テクノロジーズ,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C014,株式会社日立製作所,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P001,株式会社電通,M03,雑誌,MC07,朝日新聞,SC05,ラジオスポット,MT07,ディスプレイ,MK12,インストリーム動画,V012,Yahoo!ディスプレイ,44805691,55353059,33890051,35124883,5586596,6053669,3441308,4089024,1362645
20230416,2023,202304,1Q,E005,株式会社エムハンド,SD01,第一営業本部,SD01-02,第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C018,日本生命保険相互会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P004,株式会社フジテレビジョン,M02,新聞,MC10,Google,SC06,デジタル広告,MT09,駅構内,MK01,地上波テレビ,V008,Google検索広告,43138086,42392538,26514753,26399995,8541852,5160781,4294455,4388864,1485837
20231214,2023,202312,3Q,D005,株式会社大広メディアックス,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C018,日本生命保険相互会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P020,株式会社講談社,M04,ラジオ,MC06,NHK,SC04,雑誌広告,MT04,月刊誌,MK03,全国紙朝刊,V012,Yahoo!ディスプレイ,31524069,29302508,22299829,22920562,5377875,7528707,4400086,3209970,2376085
20240525,2024,202405,1Q,H004,株式会社博報堂コンサルティング,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C029,株式会社セブン＆アイ・ホールディングス,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P014,Twitter Japan株式会社,M06,OOH（屋外）,MC15,集英社,SC03,新聞広告,MT07,ディスプレイ,MK12,インストリーム動画,V013,JR首都圏主要駅,37294541,41022175,27142829,28483938,8011209,8356516,4796474,4306252,2398247
20231204,2023,202312,3Q,E010,株式会社読広インターナショナル,SD05,関西営業本部,SD05-02,関西第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C017,第一生命保険株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P006,株式会社テレビ東京,M04,ラジオ,MC11,Yahoo!,SC02,テレビタイム,MT10,ビルボード,MK15,デジタルサイネージ,V014,東京メトロ車内,31793565,22755931,16378692,11491831,8203404,6320806,2401828,2808840,2426938
20240715,2024,202407,2Q,D001,株式会社大広,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C003,日産自動車株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P018,株式会社サイバーエージェント,M03,雑誌,MC13,LINE,SC04,雑誌広告,MT05,FMスポット,MK03,全国紙朝刊,V015,渋谷大型ビジョン,13867615,15341522,10654099,7900089,2426978,2457934,939220,997245,957152
20241021,2024,202410,3Q,E007,株式会社博報堂アイ・スタジオ,SD04,メディア営業本部,SD04-01,メディア営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C015,三菱UFJフィナンシャル・グループ,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P014,Twitter Japan株式会社,M02,新聞,MC11,Yahoo!,SC04,雑誌広告,MT01,スポットCM,MK14,電車内広告,V013,JR首都圏主要駅,29772641,32568288,15522845,18568509,8605828,8094123,4072135,3503387,2301158
20230915,2023,202309,2Q,E005,株式会社エムハンド,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C018,日本生命保険相互会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P010,株式会社毎日新聞社,M01,テレビ,MC12,Meta,SC09,交通広告,MT03,全国紙,MK13,駅看板,V003,フジ系全国ネット,30524708,38316311,22287832,26222368,4678080,4982113,3869930,2956367,1734635
20240619,2024,202406,1Q,H009,株式会社アイレップ,SD05,関西営業本部,SD05-02,関西第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C015,三菱UFJフィナンシャル・グループ,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P003,日本テレビ放送網株式会社,M02,新聞,MC04,テレビ朝日,SC03,新聞広告,MT08,動画配信,MK06,月刊誌,V003,フジ系全国ネット,28939526,23055635,16616478,15559309,7758206,6768062,2191613,2255117,1481020
20240315,2023,202403,4Q,Y005,株式会社読広エージェンシー,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C006,サントリーホールディングス株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P016,株式会社JR東日本企画,M06,OOH（屋外）,MC15,集英社,SC02,テレビタイム,MT05,FMスポット,MK15,デジタルサイネージ,V007,日経新聞朝刊,8310726,7984642,4418942,4930337,1503893,1908501,693936,681544,351595
20231221,2023,202312,3Q,H005,株式会社博報堂DYデジタル,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C003,日産自動車株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P014,Twitter Japan株式会社,M05,デジタル,MC06,NHK,SC04,雑誌広告,MT04,月刊誌,MK14,電車内広告,V003,フジ系全国ネット,45983239,43022997,29522813,28849504,11642059,12448081,5182233,4632130,2578827
20231219,2023,202312,3Q,H004,株式会社博報堂コンサルティング,SD01,第一営業本部,SD01-02,第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C020,楽天グループ株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P009,株式会社日本経済新聞社,M05,デジタル,MC02,日本テレビ,SC02,テレビタイム,MT03,全国紙,MK12,インストリーム動画,V005,朝日新聞朝刊全国版,35457469,25343222,26980027,23908072,9340250,10381808,3926517,4514308,2205914
20241213,2024,202412,3Q,H002,株式会社博報堂DYメディアパートナーズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C023,アサヒグループホールディングス株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P009,株式会社日本経済新聞社,M06,OOH（屋外）,MC02,日本テレビ,SC05,ラジオスポット,MT04,月刊誌,MK11,SNSフィード,V008,Google検索広告,40430019,37484013,24743412,23600453,11471591,7457526,4508715,5739737,2923733
20230806,2023,202308,2Q,H003,株式会社博報堂プロダクツ,SD04,メディア営業本部,SD04-01,メディア営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C015,三菱UFJフィナンシャル・グループ,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P013,ヤフー株式会社,M03,雑誌,MC11,Yahoo!,SC02,テレビタイム,MT01,スポットCM,MK14,電車内広告,V007,日経新聞朝刊,13923273,14950478,7267357,5183295,1978535,1945567,892889,878913,415378
20230602,2023,202306,1Q,Y003,株式会社読広プランニング,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C015,三菱UFJフィナンシャル・グループ,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P018,株式会社サイバーエージェント,M04,ラジオ,MC12,Meta,SC09,交通広告,MT03,全国紙,MK11,SNSフィード,V009,YouTube広告,11720205,11259566,8559474,8206013,2422503,3028774,1370719,1344626,247428
