RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20250218,2024,202502,4Q,E010,株式会社読広インターナショナル,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C011,ソフトバンク株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P004,株式会社フジテレビジョン,M05,デジタル,MC15,集英社,SC02,テレビタイム,MT09,駅構内,MK11,SNSフィード,V010,Facebook/Instagram広告,35769508,33577401,28233843,32987425,9640686,8905030,2556833,2296185,2615125
20231128,2023,202311,3Q,H007,株式会社博報堂DYスポーツマーケティング,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C009,株式会社NTTドコモ,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P015,LINE株式会社,M04,ラジオ,MC09,日経新聞,SC01,テレビスポット,MT06,リスティング,MK11,SNSフィード,V008,Google検索広告,3400147,3955044,2690096,3219803,811999,1037776,442457,333268,122138
20230402,2023,202304,1Q,E006,株式会社コスモ・コミュニケーションズ,SD01,第一営業本部,SD01-02,第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C006,サントリーホールディングス株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P020,株式会社講談社,M03,雑誌,MC07,朝日新聞,SC08,SNS広告,MT04,月刊誌,MK04,全国紙夕刊,V004,テレ朝系全国ネット,9740621,10852239,6634447,6233255,2505548,1770443,1037884,1262447,363770
20230902,2023,202309,2Q,E008,株式会社博報堂テクノロジーズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C008,味の素株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P013,ヤフー株式会社,M04,ラジオ,MC07,朝日新聞,SC10,屋外広告,MT10,ビルボード,MK11,SNSフィード,V003,フジ系全国ネット,17433367,13932794,11192558,9159749,4996584,3635329,2128492,2597781,1030352
20230801,2023,202308,2Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD02,第二営業本部,SD02-01,第三営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C009,株式会社NTTドコモ,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P003,日本テレビ放送網株式会社,M04,ラジオ,MC10,Google,SC04,雑誌広告,MT04,月刊誌,MK13,駅看板,V013,JR首都圏主要駅,11856612,11972325,6971694,5620641,1889760,2131411,1309740,1329599,869889
20250113,2024,202501,4Q,Y001,株式会社読売広告社,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C011,ソフトバンク株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P011,Google合同会社,M02,新聞,MC15,集英社,SC07,動画広告,MT01,スポットCM,MK15,デジタルサイネージ,V015,渋谷大型ビジョン,29800072,26646165,19981490,20074921,3393870,3532649,2148994,1542274,1877322
20240101,2023,202401,4Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C025,大塚ホールディングス株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P005,株式会社テレビ朝日,M02,新聞,MC08,読売新聞,SC08,SNS広告,MT08,動画配信,MK08,AM放送,V004,テレ朝系全国ネット,13773567,17403453,8598152,9139734,3305224,2072428,1237452,1555660,878847
20240605,2024,202406,1Q,H001,株式会社博報堂,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C002,本田技研工業株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P013,ヤフー株式会社,M01,テレビ,MC06,NHK,SC10,屋外広告,MT06,リスティング,MK03,全国紙朝刊,V010,Facebook/Instagram広告,33884169,39905024,18317158,15456603,8321451,5243136,3296647,3708186,2157590
20240722,2024,202407,2Q,H009,株式会社アイレップ,SD01,第一営業本部,SD01-01,第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C026,武田薬品工業株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P017,株式会社東急エージェンシー,M02,新聞,MC07,朝日新聞,SC08,SNS広告,MT07,ディスプレイ,MK03,全国紙朝刊,V006,読売新聞朝刊全国版,38296664,48085376,28820430,26366369,5054401,6440397,2853523,2690594,2615318
20240318,2023,202403,4Q,E001,株式会社kyu,SD04,メディア営業本部,SD04-01,メディア営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C024,日清食品ホールディングス株式会社,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P010,株式会社毎日新聞社,M05,デジタル,MC08,読売新聞,SC05,ラジオスポット,MT06,リスティング,MK10,ディスプレイ広告,V008,Google検索広告,43431446,45677666,23077131,26830759,12863874,14911625,4650347,4606834,2365229
20250205,2024,202502,4Q,H009,株式会社アイレップ,SD05,関西営業本部,SD05-02,関西第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C020,楽天グループ株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P014,Twitter Japan株式会社,M01,テレビ,MC10,Google,SC10,屋外広告,MT06,リスティング,MK14,電車内広告,V006,読売新聞朝刊全国版,1053351,1285156,715398,787093,149056,187637,134310,129194,34748
20250301,2024,202503,4Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD05,関西営業本部,SD05-02,関西第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C004,株式会社資生堂,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P004,株式会社フジテレビジョン,M02,新聞,MC12,Meta,SC09,交通広告,MT10,ビルボード,MK12,インストリーム動画,V015,渋谷大型ビジョン,35913816,42498576,18760980,21265795,4340754,4743290,3815429,3447852,1260168
20250216,2024,202502,4Q,H003,株式会社博報堂プロダクツ,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C024,日清食品ホールディングス株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P005,株式会社テレビ朝日,M02,新聞,MC14,JR東日本企画,SC10,屋外広告,MT09,駅構内,MK12,インストリーム動画,V015,渋谷大型ビジョン,20513562,25917410,12104055,13476115,5863366,4276107,1841485,1798499,1030620
20230609,2023,202306,1Q,E008,株式会社博報堂テクノロジーズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C030,イオン株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P007,株式会社朝日新聞社,M04,ラジオ,MC09,日経新聞,SC09,交通広告,MT08,動画配信,MK01,地上波テレビ,V006,読売新聞朝刊全国版,44208272,45445808,33348334,24467548,9037554,8201903,2550971,2904975,2735363
20241001,2024,202410,3Q,E001,株式会社kyu,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C015,三菱UFJフィナンシャル・グループ,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P020,株式会社講談社,M05,デジタル,MC14,JR東日本企画,SC05,ラジオスポット,MT07,ディスプレイ,MK01,地上波テレビ,V013,JR首都圏主要駅,45696993,40886944,28721218,26478418,7031300,8578435,4052503,4985212,2398845
20241111,2024,202411,3Q,E008,株式会社博報堂テクノロジーズ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C013,ソニーグループ株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P002,株式会社TBSテレビ,M05,デジタル,MC01,TBSテレビ,SC10,屋外広告,MT03,全国紙,MK07,FM放送,V002,日テレ系全国ネット,25882627,24341721,12998842,11820462,4432806,3789715,2457862,2467547,1994644
20240722,2024,202407,2Q,E002,株式会社SYパートナーズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C011,ソフトバンク株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P016,株式会社JR東日本企画,M03,雑誌,MC02,日本テレビ,SC03,新聞広告,MT05,FMスポット,MK08,AM放送,V007,日経新聞朝刊,18527904,13033130,9554672,9190519,3103714,3816069,1695164,1726647,518179
20230514,2023,202305,1Q,D002,株式会社大広WEDO,SD01,第一営業本部,SD01-02,第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C012,パナソニック株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P011,Google合同会社,M01,テレビ,MC03,フジテレビ,SC03,新聞広告,MT05,FMスポット,MK14,電車内広告,V005,朝日新聞朝刊全国版,17549117,13007873,11471641,11538304,5029413,3037517,2284325,2740990,563246
20240902,2024,202409,2Q,D004,株式会社大広北海道,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C027,JTBグループ,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P016,株式会社JR東日本企画,M01,テレビ,MC12,Meta,SC02,テレビタイム,MT08,動画配信,MK01,地上波テレビ,V004,テレ朝系全国ネット,27494459,22446243,21021412,17850321,7899761,5712367,1958047,2126033,650128
20250216,2024,202502,4Q,D001,株式会社大広,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C001,トヨタ自動車株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P009,株式会社日本経済新聞社,M06,OOH（屋外）,MC02,日本テレビ,SC04,雑誌広告,MT05,FMスポット,MK11,SNSフィード,V010,Facebook/Instagram広告,913090,959044,575226,421702,202231,217823,124911,156335,67312
20230801,2023,202308,2Q,E007,株式会社博報堂アイ・スタジオ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C018,日本生命保険相互会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P004,株式会社フジテレビジョン,M02,新聞,MC06,NHK,SC07,動画広告,MT10,ビルボード,MK05,週刊誌,V009,YouTube広告,984663,865808,762436,710605,168168,204502,123259,122677,78055
20241012,2024,202410,3Q,D001,株式会社大広,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C022,株式会社ニトリホールディングス,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P011,Google合同会社,M05,デジタル,MC14,JR東日本企画,SC09,交通広告,MT01,スポットCM,MK03,全国紙朝刊,V011,LINE広告,29104209,20391976,20814402,17182025,3766893,4887658,3948316,4662402,2274983
20240822,2024,202408,2Q,Y005,株式会社読広エージェンシー,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C020,楽天グループ株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P015,LINE株式会社,M02,新聞,MC14,JR東日本企画,SC05,ラジオスポット,MT03,全国紙,MK01,地上波テレビ,V004,テレ朝系全国ネット,6567216,6817511,4150516,3859640,1031975,979787,566471,520688,505131
20240106,2023,202401,4Q,H003,株式会社博報堂プロダクツ,SD05,関西営業本部,SD05-01,関西第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C030,イオン株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P006,株式会社テレビ東京,M02,新聞,MC01,TBSテレビ,SC09,交通広告,MT09,駅構内,MK13,駅看板,V012,Yahoo!ディスプレイ,8766199,10549764,5224654,5332772,2408586,2786890,1144848,991292,475418
20231127,2023,202311,3Q,E001,株式会社kyu,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C001,トヨタ自動車株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P018,株式会社サイバーエージェント,M04,ラジオ,MC12,Meta,SC10,屋外広告,MT05,FMスポット,MK03,全国紙朝刊,V008,Google検索広告,28285051,34032182,16624840,15929537,3386608,4692999,1958654,1373981,1249387
20241005,2024,202410,3Q,H007,株式会社博報堂DYスポーツマーケティング,SD01,第一営業本部,SD01-02,第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C026,武田薬品工業株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P003,日本テレビ放送網株式会社,M04,ラジオ,MC09,日経新聞,SC09,交通広告,MT03,全国紙,MK05,週刊誌,V013,JR首都圏主要駅,9943622,12248676,7427871,8251259,2114265,1969343,1042846,1253068,755853
20231128,2023,202311,3Q,H005,株式会社博報堂DYデジタル,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C021,株式会社ファーストリテイリング,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P004,株式会社フジテレビジョン,M04,ラジオ,MC10,Google,SC09,交通広告,MT10,ビルボード,MK01,地上波テレビ,V003,フジ系全国ネット,11593252,9701226,8159248,8049950,1242591,1553289,1464123,1401235,804981
20250202,2024,202502,4Q,Y003,株式会社読広プランニング,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C026,武田薬品工業株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P015,LINE株式会社,M05,デジタル,MC06,NHK,SC05,ラジオスポット,MT02,タイムCM,MK11,SNSフィード,V013,JR首都圏主要駅,29974854,28548997,17810700,14271046,6143833,8546479,4132116,4242805,1722322
20240617,2024,202406,1Q,E004,株式会社スパイスボックス,SD02,第二営業本部,SD02-02,第四営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C012,パナソニック株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P003,日本テレビ放送網株式会社,M03,雑誌,MC08,読売新聞,SC10,屋外広告,MT01,スポットCM,MK09,検索連動型,V010,Facebook/Instagram広告,20400427,18804222,16244245,17560886,4599021,3376226,2706676,2235873,730630
20240618,2024,202406,1Q,D004,株式会社大広北海道,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P001,株式会社電通,M06,OOH（屋外）,MC08,読売新聞,SC07,動画広告,MT02,タイムCM,MK03,全国紙朝刊,V004,テレ朝系全国ネット,39941044,37524166,21273888,16109825,9039430,10253606,2108317,2550715,2567956
20240905,2024,202409,2Q,H004,株式会社博報堂コンサルティング,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C028,ANA ホールディングス株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P017,株式会社東急エージェンシー,M02,新聞,MC14,JR東日本企画,SC01,テレビスポット,MT08,動画配信,MK01,地上波テレビ,V015,渋谷大型ビジョン,27063668,25245378,19705801,23309243,2904732,2018025,2583718,2013163,1322408
20241024,2024,202410,3Q,Y003,株式会社読広プランニング,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C008,味の素株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P017,株式会社東急エージェンシー,M06,OOH（屋外）,MC15,集英社,SC07,動画広告,MT05,FMスポット,MK10,ディスプレイ広告,V015,渋谷大型ビジョン,30575572,38304836,17513171,15027901,5630327,4855159,3091289,2931343,1562835
20231102,2023,202311,3Q,H007,株式会社博報堂DYスポーツマーケティング,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C001,トヨタ自動車株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P015,LINE株式会社,M02,新聞,MC12,Meta,SC02,テレビタイム,MT03,全国紙,MK14,電車内広告,V013,JR首都圏主要駅,44271065,54864190,25031131,21563125,7439872,4718117,5950729,5301951,2681372
20240323,2023,202403,4Q,H005,株式会社博報堂DYデジタル,SD01,第一営業本部,SD01-02,第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C020,楽天グループ株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P008,株式会社読売新聞社,M05,デジタル,MC05,テレビ東京,SC05,ラジオスポット,MT05,FMスポット,MK01,地上波テレビ,V005,朝日新聞朝刊全国版,24772203,31934177,16379838,12323130,2855491,1859247,3437796,4368009,1463641
20230718,2023,202307,2Q,E005,株式会社エムハンド,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C028,ANA ホールディングス株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P007,株式会社朝日新聞社,M04,ラジオ,MC09,日経新聞,SC08,SNS広告,MT02,タイムCM,MK06,月刊誌,V011,LINE広告,26510287,31586511,19430272,19447181,6593927,7030599,2486427,3042458,1513064
20230501,2023,202305,1Q,E008,株式会社博報堂テクノロジーズ,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C026,武田薬品工業株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P012,Meta日本株式会社,M04,ラジオ,MC09,日経新聞,SC05,ラジオスポット,MT05,FMスポット,MK07,FM放送,V008,Google検索広告,38654376,45848850,19614077,21195781,5658247,6890165,4737593,4530862,1464606
20230618,2023,202306,1Q,D004,株式会社大広北海道,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C016,株式会社三井住友銀行,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P016,株式会社JR東日本企画,M05,デジタル,MC11,Yahoo!,SC04,雑誌広告,MT02,タイムCM,MK06,月刊誌,V010,Facebook/Instagram広告,33534942,30839768,23874381,18624010,9456934,10738234,3898592,3275257,1694944
