RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20231013,2023,202310,3Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD05,関西営業本部,SD05-02,関西第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C013,ソニーグループ株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P019,株式会社集英社,M01,テレビ,MC10,Google,SC02,テレビタイム,MT04,月刊誌,MK08,AM放送,V015,渋谷大型ビジョン,19010011,14074082,10411199,11419400,4638094,6213383,1086361,1048525,1141992
20240707,2024,202407,2Q,H007,株式会社博報堂DYスポーツマーケティング,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C005,花王株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P009,株式会社日本経済新聞社,M04,ラジオ,MC11,Yahoo!,SC04,雑誌広告,MT01,スポットCM,MK02,BS・CS,V010,Facebook/Instagram広告,8865188,7605852,6221731,6994367,1382350,1393404,913599,792080,639346
20241226,2024,202412,3Q,E007,株式会社博報堂アイ・スタジオ,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C015,三菱UFJフィナンシャル・グループ,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P001,株式会社電通,M04,ラジオ,MC11,Yahoo!,SC02,テレビタイム,MT10,ビルボード,MK01,地上波テレビ,V002,日テレ系全国ネット,18259775,20551098,10352735,8679084,5230293,5095158,2619605,2105864,930520
20240318,2023,202403,4Q,Y003,株式会社読広プランニング,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C022,株式会社ニトリホールディングス,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P012,Meta日本株式会社,M01,テレビ,MC08,読売新聞,SC05,ラジオスポット,MT09,駅構内,MK13,駅看板,V010,Facebook/Instagram広告,33964940,32124884,18279035,21888626,7040213,6588377,2529111,3282272,1165655
20241115,2024,202411,3Q,H009,株式会社アイレップ,SD01,第一営業本部,SD01-02,第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C008,味の素株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P019,株式会社集英社,M05,デジタル,MC13,LINE,SC03,新聞広告,MT01,スポットCM,MK14,電車内広告,V003,フジ系全国ネット,38466222,41531885,20042028,17979275,9724575,8700563,2329183,1728182,1375697
20230904,2023,202309,2Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C013,ソニーグループ株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P010,株式会社毎日新聞社,M04,ラジオ,MC10,Google,SC09,交通広告,MT05,FMスポット,MK11,SNSフィード,V007,日経新聞朝刊,22623457,26679025,11364508,9320833,2348861,2128746,2890231,2104612,1805178
20240214,2023,202402,4Q,E003,株式会社博報堂マーケティングシステムズ,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C012,パナソニック株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P020,株式会社講談社,M04,ラジオ,MC01,TBSテレビ,SC04,雑誌広告,MT01,スポットCM,MK08,AM放送,V014,東京メトロ車内,24375839,29885789,15852640,14334670,5681812,7939855,3240262,3728266,1397400
20231108,2023,202311,3Q,E009,株式会社大広ONES,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C020,楽天グループ株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P011,Google合同会社,M06,OOH（屋外）,MC08,読売新聞,SC07,動画広告,MT04,月刊誌,MK11,SNSフィード,V005,朝日新聞朝刊全国版,14766763,18037692,10033513,10903351,1681579,1338136,1063803,768418,399581
20240603,2024,202406,1Q,E003,株式会社博報堂マーケティングシステムズ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C004,株式会社資生堂,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P017,株式会社東急エージェンシー,M04,ラジオ,MC14,JR東日本企画,SC09,交通広告,MT01,スポットCM,MK15,デジタルサイネージ,V011,LINE広告,5500383,5661832,4074724,2987003,1518662,1706485,815194,1041369,198116
20230522,2023,202305,1Q,D001,株式会社大広,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C025,大塚ホールディングス株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P009,株式会社日本経済新聞社,M02,新聞,MC08,読売新聞,SC05,ラジオスポット,MT03,全国紙,MK01,地上波テレビ,V015,渋谷大型ビジョン,43058645,46943573,32868343,38192767,8721013,7295035,4881318,3763999,2045255
20230601,2023,202306,1Q,H007,株式会社博報堂DYスポーツマーケティング,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C026,武田薬品工業株式会社,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P018,株式会社サイバーエージェント,M04,ラジオ,MC14,JR東日本企画,SC08,SNS広告,MT02,タイムCM,MK05,週刊誌,V014,東京メトロ車内,14972947,14190163,11673848,11524157,2189519,1970909,2218779,1972221,1127541
20240825,2024,202408,2Q,Y002,株式会社読広クロスコム,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P012,Meta日本株式会社,M01,テレビ,MC15,集英社,SC09,交通広告,MT09,駅構内,MK15,デジタルサイネージ,V003,フジ系全国ネット,37541761,28778486,28910425,20891829,9399082,12496294,2762310,2416590,2667029
20230720,2023,202307,2Q,H001,株式会社博報堂,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C003,日産自動車株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P019,株式会社集英社,M02,新聞,MC02,日本テレビ,SC07,動画広告,MT01,スポットCM,MK11,SNSフィード,V015,渋谷大型ビジョン,38588449,48555034,21016463,20255150,11213081,15097646,3699062,4234969,2153904
20240705,2024,202407,2Q,E010,株式会社読広インターナショナル,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C008,味の素株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P019,株式会社集英社,M02,新聞,MC15,集英社,SC04,雑誌広告,MT01,スポットCM,MK15,デジタルサイネージ,V014,東京メトロ車内,917048,726052,514579,499862,150909,105024,70395,51000,64524
20231213,2023,202312,3Q,H004,株式会社博報堂コンサルティング,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C002,本田技研工業株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P013,ヤフー株式会社,M03,雑誌,MC13,LINE,SC10,屋外広告,MT09,駅構内,MK09,検索連動型,V012,Yahoo!ディスプレイ,10681595,9083470,7554462,7588954,2427130,3330476,1166330,1421357,325718
20241020,2024,202410,3Q,E003,株式会社博報堂マーケティングシステムズ,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C027,JTBグループ,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P011,Google合同会社,M01,テレビ,MC11,Yahoo!,SC09,交通広告,MT03,全国紙,MK01,地上波テレビ,V014,東京メトロ車内,42790928,53364582,31328328,33931315,10455878,14610854,2706171,2789082,2961785
20240721,2024,202407,2Q,H006,株式会社博報堂DYアウトドア,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P010,株式会社毎日新聞社,M03,雑誌,MC04,テレビ朝日,SC08,SNS広告,MT05,FMスポット,MK01,地上波テレビ,V002,日テレ系全国ネット,12610469,11737330,7314000,7361724,3566071,4584928,1306836,1241298,402231
20230411,2023,202304,1Q,D004,株式会社大広北海道,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C004,株式会社資生堂,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P009,株式会社日本経済新聞社,M05,デジタル,MC04,テレビ朝日,SC09,交通広告,MT03,全国紙,MK08,AM放送,V010,Facebook/Instagram広告,3421417,3196394,2675267,3171969,917476,773827,325458,279282,183087
20231220,2023,202312,3Q,H004,株式会社博報堂コンサルティング,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C014,株式会社日立製作所,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P003,日本テレビ放送網株式会社,M04,ラジオ,MC03,フジテレビ,SC06,デジタル広告,MT03,全国紙,MK04,全国紙夕刊,V001,TBS系全国ネット,44483386,51611306,31226664,22914251,10400235,8048964,5550485,7127628,2587381
20240104,2023,202401,4Q,D001,株式会社大広,SD02,第二営業本部,SD02-01,第三営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C012,パナソニック株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P009,株式会社日本経済新聞社,M02,新聞,MC11,Yahoo!,SC01,テレビスポット,MT06,リスティング,MK03,全国紙朝刊,V007,日経新聞朝刊,45909904,45683233,30094206,32682458,10202303,6222031,4368553,4050486,1231331
20241219,2024,202412,3Q,E003,株式会社博報堂マーケティングシステムズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C008,味の素株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P011,Google合同会社,M03,雑誌,MC12,Meta,SC01,テレビスポット,MT01,スポットCM,MK13,駅看板,V015,渋谷大型ビジョン,11588167,13789954,5824590,4539221,2801841,2654520,1107609,1430983,784677
20240301,2023,202403,4Q,H004,株式会社博報堂コンサルティング,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P016,株式会社JR東日本企画,M01,テレビ,MC12,Meta,SC03,新聞広告,MT08,動画配信,MK04,全国紙夕刊,V011,LINE広告,1484662,1725783,1183043,1135388,202929,268958,82296,90701,49103
20230617,2023,202306,1Q,H004,株式会社博報堂コンサルティング,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C002,本田技研工業株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P006,株式会社テレビ東京,M05,デジタル,MC15,集英社,SC03,新聞広告,MT02,タイムCM,MK13,駅看板,V015,渋谷大型ビジョン,346322,283423,272821,306042,71330,71997,28891,35664,9110
20241006,2024,202410,3Q,E007,株式会社博報堂アイ・スタジオ,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C010,KDDI株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P003,日本テレビ放送網株式会社,M04,ラジオ,MC03,フジテレビ,SC05,ラジオスポット,MT03,全国紙,MK10,ディスプレイ広告,V006,読売新聞朝刊全国版,45459086,56280709,27752307,22508083,8931066,9434648,6596500,4970818,2717253
20230902,2023,202309,2Q,E010,株式会社読広インターナショナル,SD01,第一営業本部,SD01-01,第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C005,花王株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P008,株式会社読売新聞社,M04,ラジオ,MC02,日本テレビ,SC06,デジタル広告,MT09,駅構内,MK15,デジタルサイネージ,V008,Google検索広告,22203328,19699265,16366451,14772342,3026622,3859825,3325133,4169851,966107
20240101,2023,202401,4Q,Y001,株式会社読売広告社,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C017,第一生命保険株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P005,株式会社テレビ朝日,M02,新聞,MC15,集英社,SC01,テレビスポット,MT10,ビルボード,MK01,地上波テレビ,V001,TBS系全国ネット,7248404,8317789,4110893,4903447,2108146,2889304,676920,498450,336942
20250312,2024,202503,4Q,D004,株式会社大広北海道,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C024,日清食品ホールディングス株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P001,株式会社電通,M02,新聞,MC05,テレビ東京,SC02,テレビタイム,MT10,ビルボード,MK04,全国紙夕刊,V015,渋谷大型ビジョン,23477978,16875608,16706973,11806242,3599960,2663910,1691777,1539449,868886
20230723,2023,202307,2Q,Y003,株式会社読広プランニング,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C006,サントリーホールディングス株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P017,株式会社東急エージェンシー,M01,テレビ,MC06,NHK,SC02,テレビタイム,MT05,FMスポット,MK08,AM放送,V012,Yahoo!ディスプレイ,16273344,16928997,12423641,8754455,2355175,2505952,1876249,2028779,881317
20240322,2023,202403,4Q,E002,株式会社SYパートナーズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C018,日本生命保険相互会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P013,ヤフー株式会社,M05,デジタル,MC05,テレビ東京,SC02,テレビタイム,MT09,駅構内,MK13,駅看板,V002,日テレ系全国ネット,28540208,22160000,19024401,17006723,7469065,5669201,2551247,2184451,1654539
20230718,2023,202307,2Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD01,第一営業本部,SD01-02,第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P011,Google合同会社,M05,デジタル,MC04,テレビ朝日,SC03,新聞広告,MT10,ビルボード,MK06,月刊誌,V015,渋谷大型ビジョン,20606140,17717343,16014606,11436513,5062346,4122958,2332318,1963421,585378
20230927,2023,202309,2Q,D005,株式会社大広メディアックス,SD01,第一営業本部,SD01-01,第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C025,大塚ホールディングス株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P014,Twitter Japan株式会社,M05,デジタル,MC14,JR東日本企画,SC07,動画広告,MT02,タイムCM,MK14,電車内広告,V001,TBS系全国ネット,37561619,47217434,27518698,23351479,7301574,10022191,4280397,5485826,2106287
20241026,2024,202410,3Q,Y002,株式会社読広クロスコム,SD05,関西営業本部,SD05-02,関西第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C017,第一生命保険株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P016,株式会社JR東日本企画,M03,雑誌,MC04,テレビ朝日,SC04,雑誌広告,MT04,月刊誌,MK14,電車内広告,V012,Yahoo!ディスプレイ,41624425,45187992,27712172,27778532,12184749,15130478,5494333,6396748,1632443
20240912,2024,202409,2Q,Y002,株式会社読広クロスコム,SD01,第一営業本部,SD01-01,第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C023,アサヒグループホールディングス株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P012,Meta日本株式会社,M02,新聞,MC06,NHK,SC06,デジタル広告,MT09,駅構内,MK01,地上波テレビ,V014,東京メトロ車内,16702222,18745829,12282278,9953774,4164603,5173252,943274,1072536,408018
20230808,2023,202308,2Q,H003,株式会社博報堂プロダクツ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C022,株式会社ニトリホールディングス,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P011,Google合同会社,M01,テレビ,MC08,読売新聞,SC05,ラジオスポット,MT04,月刊誌,MK13,駅看板,V013,JR首都圏主要駅,4368862,4647896,2427443,2817664,795657,527397,475188,460253,267626
20230701,2023,202307,2Q,H010,株式会社博報堂DYホールディングス,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C014,株式会社日立製作所,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P010,株式会社毎日新聞社,M02,新聞,MC06,NHK,SC09,交通広告,MT07,ディスプレイ,MK12,インストリーム動画,V007,日経新聞朝刊,307275,366179,206187,239458,87583,71008,27687,30915,8372
20240918,2024,202409,2Q,H004,株式会社博報堂コンサルティング,SD01,第一営業本部,SD01-01,第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C022,株式会社ニトリホールディングス,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P006,株式会社テレビ東京,M03,雑誌,MC05,テレビ東京,SC09,交通広告,MT07,ディスプレイ,MK02,BS・CS,V011,LINE広告,49625085,63027543,39088215,28173393,10226886,8806880,2939696,3576493,3229205
20230421,2023,202304,1Q,E008,株式会社博報堂テクノロジーズ,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C022,株式会社ニトリホールディングス,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P012,Meta日本株式会社,M03,雑誌,MC08,読売新聞,SC02,テレビタイム,MT01,スポットCM,MK06,月刊誌,V008,Google検索広告,36149672,35396005,28667187,23619007,6952283,5315698,2208546,2750902,1993702
