RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20240110,2023,202401,4Q,H003,株式会社博報堂プロダクツ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C023,アサヒグループホールディングス株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P008,株式会社読売新聞社,M04,ラジオ,MC03,フジテレビ,SC09,交通広告,MT10,ビルボード,MK09,検索連動型,V012,Yahoo!ディスプレイ,37328853,28073311,22913013,16464411,11023370,13259770,3663735,3435336,2741375
20230608,2023,202306,1Q,D002,株式会社大広WEDO,SD02,第二営業本部,SD02-02,第四営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C010,KDDI株式会社,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P001,株式会社電通,M04,ラジオ,MC01,TBSテレビ,SC02,テレビタイム,MT05,FMスポット,MK06,月刊誌,V007,日経新聞朝刊,7297290,8804714,4991922,5580389,1191144,1378378,573901,442622,379257
20240817,2024,202408,2Q,Y005,株式会社読広エージェンシー,SD01,第一営業本部,SD01-01,第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C021,株式会社ファーストリテイリング,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P018,株式会社サイバーエージェント,M03,雑誌,MC06,NHK,SC04,雑誌広告,MT05,FMスポット,MK01,地上波テレビ,V009,YouTube広告,14294462,12969995,9816711,9312104,1483039,1413716,1039102,1282489,763381
20230602,2023,202306,1Q,E009,株式会社大広ONES,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C020,楽天グループ株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P005,株式会社テレビ朝日,M04,ラジオ,MC14,JR東日本企画,SC06,デジタル広告,MT03,全国紙,MK04,全国紙夕刊,V014,東京メトロ車内,19353642,16087323,13143826,13351675,4978230,4215413,2156278,1782582,939122
20240812,2024,202408,2Q,H007,株式会社博報堂DYスポーツマーケティング,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C006,サントリーホールディングス株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P001,株式会社電通,M05,デジタル,MC08,読売新聞,SC07,動画広告,MT01,スポットCM,MK07,FM放送,V010,Facebook/Instagram広告,9852280,11777845,5444089,5020346,2096391,2227727,1148280,1483851,696390
20250306,2024,202503,4Q,D001,株式会社大広,SD05,関西営業本部,SD05-01,関西第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C028,ANA ホールディングス株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P012,Meta日本株式会社,M03,雑誌,MC08,読売新聞,SC03,新聞広告,MT01,スポットCM,MK14,電車内広告,V007,日経新聞朝刊,42556411,34433685,30852845,35656157,8309776,11197083,3075724,2870385,1028733
20231206,2023,202312,3Q,Y001,株式会社読売広告社,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C003,日産自動車株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P019,株式会社集英社,M06,OOH（屋外）,MC12,Meta,SC10,屋外広告,MT05,FMスポット,MK01,地上波テレビ,V002,日テレ系全国ネット,6263993,7855614,3675676,3390441,989527,1249717,849777,944737,225579
20240222,2023,202402,4Q,E006,株式会社コスモ・コミュニケーションズ,SD04,メディア営業本部,SD04-01,メディア営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C029,株式会社セブン＆アイ・ホールディングス,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P005,株式会社テレビ朝日,M05,デジタル,MC07,朝日新聞,SC10,屋外広告,MT10,ビルボード,MK08,AM放送,V009,YouTube広告,4525936,4699925,3606334,2970531,670584,744394,515663,510508,262682
20230506,2023,202305,1Q,H001,株式会社博報堂,SD01,第一営業本部,SD01-02,第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C020,楽天グループ株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P002,株式会社TBSテレビ,M01,テレビ,MC09,日経新聞,SC05,ラジオスポット,MT07,ディスプレイ,MK09,検索連動型,V009,YouTube広告,14702615,17101855,10867797,9823329,4225037,4274502,2061318,2052637,1010126
20230412,2023,202304,1Q,D001,株式会社大広,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C023,アサヒグループホールディングス株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P006,株式会社テレビ東京,M04,ラジオ,MC08,読売新聞,SC10,屋外広告,MT02,タイムCM,MK04,全国紙夕刊,V001,TBS系全国ネット,41729918,44524647,25431028,21650617,12420882,10776984,3929337,3032979,1725273
20230912,2023,202309,2Q,Y003,株式会社読広プランニング,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C010,KDDI株式会社,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P011,Google合同会社,M05,デジタル,MC11,Yahoo!,SC02,テレビタイム,MT08,動画配信,MK11,SNSフィード,V011,LINE広告,22943908,21745161,16976829,17147657,4723877,3904697,2121873,1798096,686194
20230414,2023,202304,1Q,E008,株式会社博報堂テクノロジーズ,SD04,メディア営業本部,SD04-01,メディア営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C007,キリンホールディングス株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P005,株式会社テレビ朝日,M02,新聞,MC14,JR東日本企画,SC10,屋外広告,MT07,ディスプレイ,MK15,デジタルサイネージ,V011,LINE広告,36575195,44279850,28431239,32027712,4979301,6265509,5067482,6483664,2152262
20240507,2024,202405,1Q,D002,株式会社大広WEDO,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C026,武田薬品工業株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P017,株式会社東急エージェンシー,M03,雑誌,MC13,LINE,SC05,ラジオスポット,MT05,FMスポット,MK11,SNSフィード,V009,YouTube広告,12750556,14254698,7210077,7737332,2132993,2906861,1822565,1294250,333774
20230816,2023,202308,2Q,H002,株式会社博報堂DYメディアパートナーズ,SD05,関西営業本部,SD05-02,関西第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C003,日産自動車株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P013,ヤフー株式会社,M02,新聞,MC04,テレビ朝日,SC03,新聞広告,MT01,スポットCM,MK10,ディスプレイ広告,V013,JR首都圏主要駅,3802980,3821804,2468287,1774241,972999,828329,392992,290987,158177
20250112,2024,202501,4Q,E009,株式会社大広ONES,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C014,株式会社日立製作所,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P011,Google合同会社,M02,新聞,MC01,TBSテレビ,SC01,テレビスポット,MT05,FMスポット,MK07,FM放送,V002,日テレ系全国ネット,31248197,34433120,19678286,17495184,5147346,6317997,4653324,5489833,1877245
20250303,2024,202503,4Q,H003,株式会社博報堂プロダクツ,SD05,関西営業本部,SD05-01,関西第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C004,株式会社資生堂,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P004,株式会社フジテレビジョン,M05,デジタル,MC14,JR東日本企画,SC05,ラジオスポット,MT02,タイムCM,MK12,インストリーム動画,V014,東京メトロ車内,30706661,31508671,17186611,19705262,7310274,6947555,3943869,3712775,1962330
20240211,2023,202402,4Q,H010,株式会社博報堂DYホールディングス,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C004,株式会社資生堂,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P007,株式会社朝日新聞社,M06,OOH（屋外）,MC09,日経新聞,SC02,テレビタイム,MT05,FMスポット,MK09,検索連動型,V006,読売新聞朝刊全国版,20371367,23681230,10265614,10724054,2701973,3260663,2654055,2557968,992521
20240806,2024,202408,2Q,E004,株式会社スパイスボックス,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C003,日産自動車株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P016,株式会社JR東日本企画,M03,雑誌,MC04,テレビ朝日,SC08,SNS広告,MT08,動画配信,MK02,BS・CS,V014,東京メトロ車内,22040897,28569153,11693341,12531077,5068850,4454302,1441497,1401179,1069770
20241115,2024,202411,3Q,E010,株式会社読広インターナショナル,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C026,武田薬品工業株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P014,Twitter Japan株式会社,M06,OOH（屋外）,MC13,LINE,SC03,新聞広告,MT04,月刊誌,MK06,月刊誌,V003,フジ系全国ネット,31111087,29474718,23910161,20091036,8393295,11327185,3726668,4727804,1940914
20240915,2024,202409,2Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C014,株式会社日立製作所,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P002,株式会社TBSテレビ,M05,デジタル,MC03,フジテレビ,SC08,SNS広告,MT06,リスティング,MK06,月刊誌,V010,Facebook/Instagram広告,46650731,40344064,36456696,28849963,13677205,17963074,6913796,7460543,3168695
20230518,2023,202305,1Q,E004,株式会社スパイスボックス,SD05,関西営業本部,SD05-01,関西第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C002,本田技研工業株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P009,株式会社日本経済新聞社,M04,ラジオ,MC09,日経新聞,SC01,テレビスポット,MT08,動画配信,MK08,AM放送,V003,フジ系全国ネット,39103293,35617737,23805214,19987584,7914734,4855935,3409791,3813651,1011099
20230712,2023,202307,2Q,D005,株式会社大広メディアックス,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C028,ANA ホールディングス株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P008,株式会社読売新聞社,M06,OOH（屋外）,MC10,Google,SC05,ラジオスポット,MT05,FMスポット,MK15,デジタルサイネージ,V006,読売新聞朝刊全国版,13929410,10986095,8054625,6347511,2887612,2835171,1807801,1928763,597263
20230912,2023,202309,2Q,Y003,株式会社読広プランニング,SD05,関西営業本部,SD05-01,関西第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C028,ANA ホールディングス株式会社,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P019,株式会社集英社,M06,OOH（屋外）,MC02,日本テレビ,SC02,テレビタイム,MT01,スポットCM,MK15,デジタルサイネージ,V014,東京メトロ車内,29416780,35976490,21257467,22602133,6953171,7989849,2830450,3060198,982138
20231024,2023,202310,3Q,E008,株式会社博報堂テクノロジーズ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C015,三菱UFJフィナンシャル・グループ,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P005,株式会社テレビ朝日,M01,テレビ,MC08,読売新聞,SC10,屋外広告,MT06,リスティング,MK12,インストリーム動画,V006,読売新聞朝刊全国版,10081598,9116205,7534948,5526864,2627349,3317827,638185,512252,205808
20240406,2024,202404,1Q,Y003,株式会社読広プランニング,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C025,大塚ホールディングス株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P012,Meta日本株式会社,M01,テレビ,MC12,Meta,SC04,雑誌広告,MT05,FMスポット,MK04,全国紙夕刊,V007,日経新聞朝刊,24620248,29216204,13870824,12537339,2959737,3455869,3233006,3253409,1792214
20231017,2023,202310,3Q,Y003,株式会社読広プランニング,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C008,味の素株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P012,Meta日本株式会社,M01,テレビ,MC02,日本テレビ,SC05,ラジオスポット,MT02,タイムCM,MK01,地上波テレビ,V009,YouTube広告,40864372,41555330,25052669,25415923,9624511,10401794,2347352,2505592,2364411
20231114,2023,202311,3Q,Y002,株式会社読広クロスコム,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C015,三菱UFJフィナンシャル・グループ,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P008,株式会社読売新聞社,M02,新聞,MC11,Yahoo!,SC04,雑誌広告,MT04,月刊誌,MK13,駅看板,V011,LINE広告,264352,258913,132288,150587,36244,23019,31466,30533,7820
20241116,2024,202411,3Q,E006,株式会社コスモ・コミュニケーションズ,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C005,花王株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P012,Meta日本株式会社,M04,ラジオ,MC04,テレビ朝日,SC09,交通広告,MT07,ディスプレイ,MK13,駅看板,V012,Yahoo!ディスプレイ,19081573,15954092,15079587,15896313,5528228,3330921,2012179,1914067,1375367
20240818,2024,202408,2Q,E009,株式会社大広ONES,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C007,キリンホールディングス株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P018,株式会社サイバーエージェント,M05,デジタル,MC12,Meta,SC07,動画広告,MT04,月刊誌,MK10,ディスプレイ広告,V003,フジ系全国ネット,29751960,30460362,15530060,12092370,5540048,5871102,1978201,1815149,2017723
20250207,2024,202502,4Q,E006,株式会社コスモ・コミュニケーションズ,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C011,ソフトバンク株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P020,株式会社講談社,M02,新聞,MC14,JR東日本企画,SC10,屋外広告,MT01,スポットCM,MK15,デジタルサイネージ,V006,読売新聞朝刊全国版,49891677,60678835,25239562,18267111,5089281,4711306,3880585,4801208,2682399
20240208,2023,202402,4Q,H010,株式会社博報堂DYホールディングス,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C014,株式会社日立製作所,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P013,ヤフー株式会社,M06,OOH（屋外）,MC02,日本テレビ,SC10,屋外広告,MT08,動画配信,MK10,ディスプレイ広告,V011,LINE広告,44676977,32740754,25223496,25992619,6569170,7427621,4102772,4142638,3086439
20231228,2023,202312,3Q,D002,株式会社大広WEDO,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C012,パナソニック株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P009,株式会社日本経済新聞社,M03,雑誌,MC05,テレビ東京,SC10,屋外広告,MT10,ビルボード,MK06,月刊誌,V013,JR首都圏主要駅,35558560,28995767,28424915,20207183,10376303,10038669,5087771,5325067,758320
20230524,2023,202305,1Q,Y005,株式会社読広エージェンシー,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C010,KDDI株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P018,株式会社サイバーエージェント,M03,雑誌,MC03,フジテレビ,SC08,SNS広告,MT03,全国紙,MK14,電車内広告,V001,TBS系全国ネット,26407348,28920000,20625592,22209522,7168248,6835493,3479270,4485874,644958
20250303,2024,202503,4Q,H004,株式会社博報堂コンサルティング,SD04,メディア営業本部,SD04-01,メディア営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C026,武田薬品工業株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P015,LINE株式会社,M03,雑誌,MC06,NHK,SC07,動画広告,MT04,月刊誌,MK14,電車内広告,V015,渋谷大型ビジョン,46708303,46881824,24547333,19580691,10985151,12211042,6945696,5525752,2007424
20241020,2024,202410,3Q,Y002,株式会社読広クロスコム,SD05,関西営業本部,SD05-01,関西第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C020,楽天グループ株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P003,日本テレビ放送網株式会社,M02,新聞,MC15,集英社,SC01,テレビスポット,MT08,動画配信,MK07,FM放送,V007,日経新聞朝刊,22954772,23808054,13588287,12210804,6101834,5806711,2658683,3433639,1315096
20230815,2023,202308,2Q,Y001,株式会社読売広告社,SD01,第一営業本部,SD01-01,第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C013,ソニーグループ株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P019,株式会社集英社,M04,ラジオ,MC14,JR東日本企画,SC02,テレビタイム,MT03,全国紙,MK08,AM放送,V007,日経新聞朝刊,17721575,16398634,10822067,11202383,2206753,3061189,2145493,2437091,1313677
20241121,2024,202411,3Q,E010,株式会社読広インターナショナル,SD04,メディア営業本部,SD04-01,メディア営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C018,日本生命保険相互会社,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P010,株式会社毎日新聞社,M01,テレビ,MC04,テレビ朝日,SC06,デジタル広告,MT08,動画配信,MK03,全国紙朝刊,V011,LINE広告,13604627,15274710,8789002,10378923,2267518,2316132,1506499,1631596,1025741
20240728,2024,202407,2Q,H005,株式会社博報堂DYデジタル,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C018,日本生命保険相互会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P019,株式会社集英社,M02,新聞,MC09,日経新聞,SC04,雑誌広告,MT09,駅構内,MK02,BS・CS,V001,TBS系全国ネット,31110460,30077078,17534701,19063047,7116489,5850956,2740432,1924344,1347752
