RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20240618,博報堂,クリエイティブ統括,財務経理部,運用課,2024,202406,1Q,500001,広告主負担金,S005,確定,321178309,313217095
20241008,大広,メディア統括,メディアプランニング部,運用課,2024,202410,3Q,100002,売上原価,S001,通常,528208573,395366025
20250114,博報堂DYメディアパートナーズ,デジタル統括,人事部,企画課,2024,202501,4Q,300002,経常利益,S003,調整,11448436,18473539
20230514,博報堂プロダクツ,営業統括,メディアプランニング部,運用課,2023,202305,1Q,400001,媒体手数料収入,S005,確定,533327034,446390664
20231214,博報堂DYメディアパートナーズ,クリエイティブ統括,総務部,第一課,2023,202312,3Q,300002,経常利益,S001,通常,539703477,402208733
20241012,博報堂,メディア統括,人事部,推進課,2024,202410,3Q,300002,経常利益,S005,確定,282950453,347357478
20231113,読売広告社,クリエイティブ統括,制作部,第二課,2023,202311,3Q,400002,制作収入,S003,調整,282835261,316653519
20231005,大広,クリエイティブ統括,メディアプランニング部,第一課,2023,202310,3Q,200001,人件費,S001,通常,87582930,121656242
20230708,大広,管理統括,第一営業部,推進課,2023,202307,2Q,500001,広告主負担金,S002,特別,167963212,237658212
20230506,大広,管理統括,制作部,企画課,2023,202305,1Q,200002,経費,S001,通常,309422117,395659589
20240405,読売広告社,管理統括,第一営業部,運用課,2024,202404,1Q,400002,制作収入,S004,見込,468015955,400378450
20240626,博報堂DYメディアパートナーズ,営業統括,第一営業部,第二課,2024,202406,1Q,300001,営業利益,S001,通常,273576224,303515230
20240501,博報堂DYメディアパートナーズ,デジタル統括,総務部,企画課,2024,202405,1Q,100003,売上総利益,S001,通常,174422898,182958863
20240823,博報堂DYメディアパートナーズ,メディア統括,第二営業部,第三課,2024,202408,2Q,500002,媒体社リベート,S003,調整,76651311,107255135
20230922,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,運用課,2023,202309,2Q,400001,媒体手数料収入,S001,通常,418526223,366486265
20250308,博報堂,営業統括,財務経理部,第二課,2024,202503,4Q,400003,コンサルティング収入,S003,調整,406823128,486706999
20240220,博報堂,営業統括,第一営業部,管理課,2023,202402,4Q,500002,媒体社リベート,S005,確定,284936763,309411942
20230809,博報堂DYメディアパートナーズ,管理統括,経営企画部,推進課,2023,202308,2Q,500001,広告主負担金,S004,見込,381781978,371900585
20230619,博報堂DYメディアパートナーズ,クリエイティブ統括,メディアプランニング部,第一課,2023,202306,1Q,500001,広告主負担金,S005,確定,275018574,346931860
20250219,博報堂,管理統括,人事部,第一課,2024,202502,4Q,200001,人件費,S003,調整,75200547,65906865
20241210,博報堂,営業統括,総務部,第一課,2024,202412,3Q,200003,減価償却費,S003,調整,405237640,326167036
20240112,博報堂プロダクツ,デジタル統括,総務部,第二課,2023,202401,4Q,100001,売上高,S005,確定,277893186,359786609
20240921,読売広告社,デジタル統括,メディアプランニング部,第三課,2024,202409,2Q,400003,コンサルティング収入,S005,確定,187670335,268705396
20230604,博報堂,管理統括,第一営業部,管理課,2023,202306,1Q,100001,売上高,S001,通常,388996220,468307144
20240107,博報堂プロダクツ,メディア統括,制作部,推進課,2023,202401,4Q,200002,経費,S005,確定,223643813,272229484
20250117,読売広告社,営業統括,経営企画部,第一課,2024,202501,4Q,500001,広告主負担金,S005,確定,78143694,126753924
20240822,博報堂,営業統括,第一営業部,第三課,2024,202408,2Q,200001,人件費,S001,通常,115608578,133933267
20240416,大広,クリエイティブ統括,第二営業部,推進課,2024,202404,1Q,100003,売上総利益,S005,確定,247617564,227821393
20240906,大広,営業統括,経営企画部,第二課,2024,202409,2Q,500002,媒体社リベート,S002,特別,399283354,492423573
20250127,博報堂プロダクツ,営業統括,クリエイティブ部,第二課,2024,202501,4Q,400002,制作収入,S003,調整,102183611,97012957
20241003,博報堂,デジタル統括,経営企画部,第一課,2024,202410,3Q,400001,媒体手数料収入,S004,見込,9640170,12705746
20240813,読売広告社,デジタル統括,デジタルマーケティング部,第二課,2024,202408,2Q,200001,人件費,S005,確定,127000242,107928093
20230918,博報堂,クリエイティブ統括,財務経理部,第一課,2023,202309,2Q,500002,媒体社リベート,S005,確定,176156250,263753467
20250209,博報堂プロダクツ,メディア統括,人事部,推進課,2024,202502,4Q,100003,売上総利益,S004,見込,450096946,438417363
20250105,博報堂,管理統括,第一営業部,第二課,2024,202501,4Q,400002,制作収入,S001,通常,159529445,120399350
20231208,博報堂,営業統括,人事部,第三課,2023,202312,3Q,100003,売上総利益,S004,見込,107874222,123106921
20230811,博報堂DYメディアパートナーズ,デジタル統括,制作部,第三課,2023,202308,2Q,500001,広告主負担金,S004,見込,362896318,370428494
20231103,大広,営業統括,メディアプランニング部,第一課,2023,202311,3Q,100001,売上高,S002,特別,45942893,33177686
20240701,博報堂DYメディアパートナーズ,デジタル統括,人事部,第二課,2024,202407,2Q,100002,売上原価,S001,通常,363161165,436779916
20240605,博報堂プロダクツ,管理統括,制作部,第三課,2024,202406,1Q,300001,営業利益,S004,見込,215539967,216339799
20230526,読売広告社,メディア統括,総務部,企画課,2023,202305,1Q,300001,営業利益,S001,通常,510849017,408470870
20230925,博報堂,メディア統括,第二営業部,運用課,2023,202309,2Q,300001,営業利益,S005,確定,281207181,219368495
20230828,読売広告社,クリエイティブ統括,デジタルマーケティング部,第三課,2023,202308,2Q,500002,媒体社リベート,S003,調整,66855520,93988671
20230826,博報堂プロダクツ,営業統括,第一営業部,第二課,2023,202308,2Q,300002,経常利益,S002,特別,502234519,401528838
20240903,大広,クリエイティブ統括,人事部,管理課,2024,202409,2Q,100001,売上高,S005,確定,143600802,134211479
20240225,博報堂DYメディアパートナーズ,管理統括,クリエイティブ部,第二課,2023,202402,4Q,400003,コンサルティング収入,S003,調整,35411478,41330446
20241122,読売広告社,メディア統括,クリエイティブ部,第一課,2024,202411,3Q,400003,コンサルティング収入,S005,確定,49170303,43601622
20241028,大広,営業統括,総務部,第三課,2024,202410,3Q,200002,経費,S005,確定,11098433,12499138
20231012,博報堂,クリエイティブ統括,財務経理部,第三課,2023,202310,3Q,200003,減価償却費,S005,確定,442258762,347184314
20241203,読売広告社,メディア統括,制作部,管理課,2024,202412,3Q,400003,コンサルティング収入,S005,確定,300660019,323076059
20230922,読売広告社,メディア統括,経営企画部,開発課,2023,202309,2Q,100002,売上原価,S004,見込,300709749,386304384
20230502,大広,メディア統括,財務経理部,第一課,2023,202305,1Q,400001,媒体手数料収入,S002,特別,19774715,14961801
20250106,博報堂,営業統括,人事部,第二課,2024,202501,4Q,400001,媒体手数料収入,S002,特別,200863230,198819247
20230911,大広,営業統括,財務経理部,推進課,2023,202309,2Q,100001,売上高,S002,特別,119848367,185487711
20231113,読売広告社,メディア統括,経営企画部,推進課,2023,202311,3Q,200001,人件費,S003,調整,252120286,278103077
20241201,博報堂,営業統括,人事部,第二課,2024,202412,3Q,200001,人件費,S003,調整,200350004,206763203
20230813,博報堂,デジタル統括,デジタルマーケティング部,第二課,2023,202308,2Q,200002,経費,S005,確定,156347886,209596285
20230423,読売広告社,クリエイティブ統括,総務部,第一課,2023,202304,1Q,400003,コンサルティング収入,S002,特別,28644991,29615204
20240319,博報堂プロダクツ,営業統括,第一営業部,第二課,2023,202403,4Q,200002,経費,S004,見込,23307485,19933899
20230426,博報堂,クリエイティブ統括,メディアプランニング部,第二課,2023,202304,1Q,200003,減価償却費,S002,特別,20732853,16592315
20231206,博報堂,営業統括,財務経理部,第二課,2023,202312,3Q,400001,媒体手数料収入,S002,特別,377549001,398432525
20250323,読売広告社,デジタル統括,人事部,企画課,2024,202503,4Q,500001,広告主負担金,S001,通常,184245664,275079975
20240609,読売広告社,営業統括,第一営業部,推進課,2024,202406,1Q,300002,経常利益,S005,確定,160565259,166769143
20241217,大広,管理統括,経営企画部,第一課,2024,202412,3Q,100002,売上原価,S001,通常,77022079,69881030
20240216,読売広告社,デジタル統括,制作部,開発課,2023,202402,4Q,400001,媒体手数料収入,S005,確定,363119074,485710218
20250304,博報堂DYメディアパートナーズ,営業統括,メディアプランニング部,推進課,2024,202503,4Q,500002,媒体社リベート,S003,調整,433289914,489386053
20250228,博報堂,営業統括,第二営業部,第二課,2024,202502,4Q,100001,売上高,S004,見込,289847221,477900024
20240528,博報堂DYメディアパートナーズ,メディア統括,第一営業部,第三課,2024,202405,1Q,400001,媒体手数料収入,S005,確定,3196436,2487877
20230823,大広,デジタル統括,財務経理部,開発課,2023,202308,2Q,100001,売上高,S005,確定,294099467,231919678
20240202,博報堂,クリエイティブ統括,制作部,企画課,2023,202402,4Q,400001,媒体手数料収入,S003,調整,146681087,115562562
20240211,博報堂プロダクツ,営業統括,制作部,管理課,2023,202402,4Q,400002,制作収入,S001,通常,88094711,93746676
20230920,博報堂DYメディアパートナーズ,営業統括,人事部,企画課,2023,202309,2Q,200003,減価償却費,S003,調整,76517453,110329400
20231202,読売広告社,営業統括,メディアプランニング部,管理課,2023,202312,3Q,300001,営業利益,S004,見込,109588713,137595320
20250315,読売広告社,デジタル統括,クリエイティブ部,第三課,2024,202503,4Q,500001,広告主負担金,S004,見込,588548257,448207248
20240502,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,企画課,2024,202405,1Q,400003,コンサルティング収入,S002,特別,100590417,86194925
20240728,博報堂,メディア統括,クリエイティブ部,第三課,2024,202407,2Q,100002,売上原価,S002,特別,241505573,341001122
20230420,博報堂プロダクツ,デジタル統括,第一営業部,第一課,2023,202304,1Q,200003,減価償却費,S001,通常,311953441,285982219
20241021,読売広告社,メディア統括,クリエイティブ部,推進課,2024,202410,3Q,500002,媒体社リベート,S001,通常,182409019,188710524
20240315,博報堂,管理統括,総務部,第一課,2023,202403,4Q,100002,売上原価,S004,見込,48049957,48329468
20231103,博報堂,デジタル統括,制作部,企画課,2023,202311,3Q,100001,売上高,S003,調整,67469944,51158893
20230402,博報堂プロダクツ,営業統括,人事部,第三課,2023,202304,1Q,500001,広告主負担金,S005,確定,104989214,153259786
20230906,博報堂,営業統括,第一営業部,第三課,2023,202309,2Q,200003,減価償却費,S004,見込,90517508,89780815
20250315,大広,クリエイティブ統括,第一営業部,開発課,2024,202503,4Q,500002,媒体社リベート,S003,調整,363114860,290535270
20250128,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,管理課,2024,202501,4Q,100003,売上総利益,S004,見込,12627030,19695771
20241014,博報堂,クリエイティブ統括,制作部,企画課,2024,202410,3Q,100001,売上高,S004,見込,308706609,495569884
20230903,博報堂DYメディアパートナーズ,メディア統括,経営企画部,第一課,2023,202309,2Q,100001,売上高,S003,調整,289993342,245096621
20230922,博報堂プロダクツ,デジタル統括,メディアプランニング部,第二課,2023,202309,2Q,500002,媒体社リベート,S003,調整,107560745,102266590
20240128,博報堂DYメディアパートナーズ,メディア統括,第一営業部,運用課,2023,202401,4Q,100003,売上総利益,S001,通常,187493607,276973183
20241023,博報堂プロダクツ,管理統括,制作部,運用課,2024,202410,3Q,400003,コンサルティング収入,S001,通常,374353772,288153163
20230526,読売広告社,メディア統括,第一営業部,開発課,2023,202305,1Q,500002,媒体社リベート,S001,通常,157234496,146014289
20231102,大広,メディア統括,デジタルマーケティング部,開発課,2023,202311,3Q,500002,媒体社リベート,S001,通常,171339633,137245533
20250309,博報堂DYメディアパートナーズ,デジタル統括,第一営業部,第一課,2024,202503,4Q,100002,売上原価,S003,調整,598246251,447034176
20230823,大広,メディア統括,第一営業部,推進課,2023,202308,2Q,500001,広告主負担金,S004,見込,96830430,138341430
20241227,大広,クリエイティブ統括,総務部,第三課,2024,202412,3Q,400003,コンサルティング収入,S001,通常,117811612,129035513
20240926,博報堂プロダクツ,クリエイティブ統括,制作部,運用課,2024,202409,2Q,400002,制作収入,S001,通常,361491657,472015913
20231110,読売広告社,クリエイティブ統括,メディアプランニング部,推進課,2023,202311,3Q,200001,人件費,S005,確定,196196930,145655884
20230414,博報堂プロダクツ,メディア統括,経営企画部,運用課,2023,202304,1Q,100002,売上原価,S005,確定,250583575,251500215
20240303,博報堂プロダクツ,メディア統括,総務部,推進課,2023,202403,4Q,200002,経費,S003,調整,481310343,451111397
20240710,博報堂,デジタル統括,制作部,開発課,2024,202407,2Q,300002,経常利益,S002,特別,414217382,317553023
20250109,大広,デジタル統括,総務部,開発課,2024,202501,4Q,500001,広告主負担金,S005,確定,155902898,114308397
20230512,博報堂DYメディアパートナーズ,メディア統括,制作部,運用課,2023,202305,1Q,100003,売上総利益,S001,通常,357841626,289438637
20240703,読売広告社,デジタル統括,人事部,第一課,2024,202407,2Q,100002,売上原価,S002,特別,139507742,116121141
20230609,読売広告社,クリエイティブ統括,制作部,第三課,2023,202306,1Q,500001,広告主負担金,S004,見込,245000385,363188145
20231021,大広,デジタル統括,総務部,第二課,2023,202310,3Q,200003,減価償却費,S001,通常,336596782,487850967
20240517,博報堂プロダクツ,管理統括,デジタルマーケティング部,管理課,2024,202405,1Q,100001,売上高,S005,確定,129293325,165215298
20240413,博報堂,デジタル統括,第二営業部,第一課,2024,202404,1Q,100003,売上総利益,S005,確定,73133979,75105529
20240307,大広,管理統括,経営企画部,管理課,2023,202403,4Q,400002,制作収入,S001,通常,326534056,368358878
20230508,博報堂プロダクツ,営業統括,総務部,開発課,2023,202305,1Q,300001,営業利益,S003,調整,347719321,264005881
20230701,博報堂DYメディアパートナーズ,営業統括,デジタルマーケティング部,運用課,2023,202307,2Q,100001,売上高,S005,確定,61554866,55659717
20230623,大広,メディア統括,クリエイティブ部,第一課,2023,202306,1Q,200003,減価償却費,S002,特別,191658526,212713709
20250103,博報堂DYメディアパートナーズ,管理統括,第一営業部,第三課,2024,202501,4Q,100001,売上高,S004,見込,410242074,470263661
20240528,博報堂DYメディアパートナーズ,メディア統括,総務部,第一課,2024,202405,1Q,500002,媒体社リベート,S002,特別,313461288,237179283
20240522,博報堂プロダクツ,営業統括,財務経理部,第一課,2024,202405,1Q,300002,経常利益,S003,調整,212629418,169691635
20240815,博報堂,管理統括,メディアプランニング部,管理課,2024,202408,2Q,100003,売上総利益,S004,見込,25115993,31891132
20230501,博報堂プロダクツ,クリエイティブ統括,デジタルマーケティング部,企画課,2023,202305,1Q,300002,経常利益,S002,特別,127426442,207391818
20241018,大広,デジタル統括,総務部,第三課,2024,202410,3Q,300001,営業利益,S003,調整,121941968,141181297
20231223,読売広告社,クリエイティブ統括,第二営業部,運用課,2023,202312,3Q,200002,経費,S004,見込,358897264,279380266
20240117,博報堂DYメディアパートナーズ,クリエイティブ統括,メディアプランニング部,管理課,2023,202401,4Q,200003,減価償却費,S002,特別,213405722,274854362
20240210,博報堂プロダクツ,メディア統括,制作部,第一課,2023,202402,4Q,100001,売上高,S004,見込,137722229,128150943
20231122,博報堂プロダクツ,管理統括,総務部,推進課,2023,202311,3Q,500001,広告主負担金,S003,調整,7748980,10879925
20240401,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,推進課,2024,202404,1Q,500001,広告主負担金,S005,確定,2504606,3320942
20240414,博報堂プロダクツ,営業統括,制作部,第一課,2024,202404,1Q,400001,媒体手数料収入,S004,見込,223875977,362938090
20240325,博報堂プロダクツ,営業統括,財務経理部,推進課,2023,202403,4Q,100003,売上総利益,S005,確定,187804774,136405637
20240507,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,推進課,2024,202405,1Q,100001,売上高,S005,確定,118014220,142628217
20240718,博報堂プロダクツ,管理統括,総務部,開発課,2024,202407,2Q,400001,媒体手数料収入,S002,特別,314931211,307476267
20230808,博報堂,営業統括,経営企画部,第三課,2023,202308,2Q,400001,媒体手数料収入,S001,通常,147179905,115790105
20240810,博報堂プロダクツ,営業統括,経営企画部,第二課,2024,202408,2Q,400003,コンサルティング収入,S004,見込,218390670,266242811
20240315,博報堂プロダクツ,クリエイティブ統括,制作部,第一課,2023,202403,4Q,300002,経常利益,S001,通常,134549021,102972014
20240923,大広,デジタル統括,財務経理部,企画課,2024,202409,2Q,200003,減価償却費,S005,確定,182174910,139981622
20241103,博報堂,管理統括,経営企画部,推進課,2024,202411,3Q,100003,売上総利益,S003,調整,495595726,477125624
20240122,博報堂DYメディアパートナーズ,営業統括,デジタルマーケティング部,第三課,2023,202401,4Q,100002,売上原価,S002,特別,86869003,115688003
20231015,博報堂プロダクツ,クリエイティブ統括,クリエイティブ部,管理課,2023,202310,3Q,100001,売上高,S003,調整,159527597,212375906
20241126,読売広告社,管理統括,経営企画部,開発課,2024,202411,3Q,200001,人件費,S005,確定,163702173,143127915
20240327,大広,デジタル統括,総務部,推進課,2023,202403,4Q,300001,営業利益,S004,見込,152803946,240036854
20240726,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,企画課,2024,202407,2Q,300002,経常利益,S004,見込,256604017,296530450
20240214,博報堂DYメディアパートナーズ,管理統括,総務部,運用課,2023,202402,4Q,200002,経費,S005,確定,485716742,394975234
20240126,博報堂,営業統括,第一営業部,管理課,2023,202401,4Q,300001,営業利益,S005,確定,396649648,326289066
20230512,大広,管理統括,人事部,企画課,2023,202305,1Q,400001,媒体手数料収入,S003,調整,203539959,205551154
20231011,博報堂プロダクツ,管理統括,クリエイティブ部,運用課,2023,202310,3Q,300001,営業利益,S003,調整,167804926,243085774
20250326,読売広告社,管理統括,総務部,管理課,2024,202503,4Q,200001,人件費,S001,通常,470526356,442811687
20250119,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,企画課,2024,202501,4Q,500001,広告主負担金,S002,特別,172306445,254856955
20231021,読売広告社,営業統括,経営企画部,管理課,2023,202310,3Q,300001,営業利益,S002,特別,284951181,252444659
20231215,博報堂,メディア統括,メディアプランニング部,推進課,2023,202312,3Q,400002,制作収入,S005,確定,308292692,282320847
20240623,大広,メディア統括,クリエイティブ部,開発課,2024,202406,1Q,400001,媒体手数料収入,S001,通常,265335966,422911411
20240711,博報堂,デジタル統括,第一営業部,第一課,2024,202407,2Q,300001,営業利益,S001,通常,211029878,228798351
20250310,博報堂プロダクツ,営業統括,財務経理部,管理課,2024,202503,4Q,400002,制作収入,S003,調整,20212878,19907274
20240715,博報堂,管理統括,第一営業部,開発課,2024,202407,2Q,400002,制作収入,S004,見込,13738848,16371039
20230608,大広,デジタル統括,メディアプランニング部,開発課,2023,202306,1Q,300002,経常利益,S005,確定,82350251,65972938
20240613,博報堂DYメディアパートナーズ,営業統括,人事部,開発課,2024,202406,1Q,200003,減価償却費,S004,見込,238065793,273983947
20240226,読売広告社,クリエイティブ統括,メディアプランニング部,開発課,2023,202402,4Q,100003,売上総利益,S001,通常,279310710,249281770
20250307,大広,管理統括,デジタルマーケティング部,運用課,2024,202503,4Q,200001,人件費,S002,特別,170982368,184580530
20240717,読売広告社,管理統括,デジタルマーケティング部,第三課,2024,202407,2Q,500001,広告主負担金,S001,通常,227172177,205833280
20230605,大広,管理統括,デジタルマーケティング部,管理課,2023,202306,1Q,400003,コンサルティング収入,S005,確定,248310119,388464021
20230817,博報堂プロダクツ,管理統括,メディアプランニング部,第一課,2023,202308,2Q,500002,媒体社リベート,S002,特別,255645453,409864964
20230616,大広,クリエイティブ統括,経営企画部,運用課,2023,202306,1Q,500001,広告主負担金,S003,調整,16846141,21846743
20240711,大広,メディア統括,デジタルマーケティング部,推進課,2024,202407,2Q,200002,経費,S004,見込,422681555,385653749
20231123,博報堂,メディア統括,デジタルマーケティング部,推進課,2023,202311,3Q,100001,売上高,S004,見込,133193881,107516098
20240819,大広,クリエイティブ統括,財務経理部,第一課,2024,202408,2Q,200002,経費,S002,特別,339280667,300308956
20250109,博報堂DYメディアパートナーズ,管理統括,クリエイティブ部,推進課,2024,202501,4Q,200002,経費,S003,調整,535041556,435636534
20250317,大広,デジタル統括,総務部,企画課,2024,202503,4Q,300001,営業利益,S005,確定,505265851,378800432
20230507,博報堂プロダクツ,デジタル統括,経営企画部,開発課,2023,202305,1Q,500002,媒体社リベート,S001,通常,115787217,182428790
20240105,大広,デジタル統括,第一営業部,開発課,2023,202401,4Q,100001,売上高,S004,見込,54984096,60453034
20250320,博報堂,デジタル統括,財務経理部,第二課,2024,202503,4Q,500002,媒体社リベート,S002,特別,44673439,41668455
20241202,博報堂,営業統括,デジタルマーケティング部,第三課,2024,202412,3Q,200003,減価償却費,S002,特別,247211764,296603943
20240820,博報堂,デジタル統括,デジタルマーケティング部,第三課,2024,202408,2Q,300002,経常利益,S002,特別,239482184,287486215
20230611,読売広告社,営業統括,人事部,管理課,2023,202306,1Q,500002,媒体社リベート,S002,特別,463683137,423385245
20241110,読売広告社,管理統括,財務経理部,推進課,2024,202411,3Q,500001,広告主負担金,S005,確定,141200676,119783604
20240527,大広,デジタル統括,第二営業部,管理課,2024,202405,1Q,300001,営業利益,S002,特別,313404584,339583953
20241206,博報堂DYメディアパートナーズ,デジタル統括,財務経理部,第三課,2024,202412,3Q,300002,経常利益,S003,調整,222748244,309341972
20240313,博報堂プロダクツ,営業統括,人事部,運用課,2023,202403,4Q,500002,媒体社リベート,S004,見込,109457009,159648575
20230427,読売広告社,メディア統括,制作部,管理課,2023,202304,1Q,100001,売上高,S004,見込,104861116,157556739
20231118,大広,メディア統括,メディアプランニング部,第三課,2023,202311,3Q,100001,売上高,S002,特別,259949765,352431177
20230421,博報堂DYメディアパートナーズ,デジタル統括,人事部,企画課,2023,202304,1Q,200003,減価償却費,S005,確定,26863151,23681821
20231004,博報堂プロダクツ,デジタル統括,クリエイティブ部,開発課,2023,202310,3Q,400001,媒体手数料収入,S004,見込,185368814,225370755
20250227,読売広告社,メディア統括,総務部,推進課,2024,202502,4Q,100001,売上高,S002,特別,16947147,27661629
20241206,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,推進課,2024,202412,3Q,500002,媒体社リベート,S004,見込,77600645,87611570
20231018,博報堂DYメディアパートナーズ,管理統括,第二営業部,推進課,2023,202310,3Q,500001,広告主負担金,S001,通常,236065409,233741568
20250226,博報堂DYメディアパートナーズ,デジタル統括,財務経理部,管理課,2024,202502,4Q,500001,広告主負担金,S003,調整,111091604,150541169
20231105,読売広告社,管理統括,デジタルマーケティング部,開発課,2023,202311,3Q,500001,広告主負担金,S003,調整,472120133,422737548
20250207,博報堂プロダクツ,管理統括,総務部,運用課,2024,202502,4Q,400001,媒体手数料収入,S003,調整,113505558,116138248
20250218,博報堂,デジタル統括,経営企画部,管理課,2024,202502,4Q,500002,媒体社リベート,S001,通常,201660808,179336661
20250205,読売広告社,メディア統括,経営企画部,開発課,2024,202502,4Q,100001,売上高,S001,通常,271912794,290226321
20240412,読売広告社,管理統括,総務部,企画課,2024,202404,1Q,200003,減価償却費,S003,調整,113137673,150391404
20230817,博報堂プロダクツ,デジタル統括,第二営業部,第三課,2023,202308,2Q,200003,減価償却費,S002,特別,235991333,195759168
20240727,博報堂プロダクツ,デジタル統括,人事部,第一課,2024,202407,2Q,500001,広告主負担金,S005,確定,317326430,238227685
20250117,博報堂プロダクツ,デジタル統括,制作部,管理課,2024,202501,4Q,100002,売上原価,S002,特別,488126373,495448146
20230923,博報堂DYメディアパートナーズ,営業統括,第二営業部,管理課,2023,202309,2Q,500001,広告主負担金,S005,確定,164772523,272373884
20240808,博報堂プロダクツ,クリエイティブ統括,第一営業部,企画課,2024,202408,2Q,200003,減価償却費,S005,確定,113388731,109635133
20240409,大広,管理統括,人事部,管理課,2024,202404,1Q,400003,コンサルティング収入,S001,通常,217003495,231554607
20240314,大広,営業統括,クリエイティブ部,開発課,2023,202403,4Q,100001,売上高,S003,調整,251723409,343450840
20231124,読売広告社,管理統括,第一営業部,第三課,2023,202311,3Q,300001,営業利益,S002,特別,321186980,276394904
20241004,読売広告社,メディア統括,人事部,開発課,2024,202410,3Q,400002,制作収入,S004,見込,401145935,360012850
20230824,博報堂DYメディアパートナーズ,メディア統括,制作部,第一課,2023,202308,2Q,200001,人件費,S001,通常,299014526,259120852
20241004,博報堂プロダクツ,クリエイティブ統括,クリエイティブ部,推進課,2024,202410,3Q,100002,売上原価,S003,調整,7640591,8009427
20240819,博報堂DYメディアパートナーズ,デジタル統括,財務経理部,開発課,2024,202408,2Q,200001,人件費,S002,特別,284301977,390960163
20230611,博報堂,管理統括,第二営業部,運用課,2023,202306,1Q,500001,広告主負担金,S001,通常,328828486,453614379
20250111,大広,クリエイティブ統括,クリエイティブ部,第三課,2024,202501,4Q,300001,営業利益,S003,調整,60462913,61174790
20230922,博報堂,管理統括,第一営業部,第三課,2023,202309,2Q,400001,媒体手数料収入,S001,通常,58471641,43767275
20230723,大広,管理統括,財務経理部,運用課,2023,202307,2Q,300002,経常利益,S004,見込,224579157,243617479
20240816,博報堂プロダクツ,営業統括,クリエイティブ部,第二課,2024,202408,2Q,200003,減価償却費,S002,特別,319546654,448461399
20241209,博報堂DYメディアパートナーズ,営業統括,総務部,第三課,2024,202412,3Q,300001,営業利益,S001,通常,146287591,241487095
20240105,博報堂プロダクツ,メディア統括,メディアプランニング部,運用課,2023,202401,4Q,300002,経常利益,S004,見込,405245541,379902651
20230918,博報堂DYメディアパートナーズ,管理統括,人事部,第一課,2023,202309,2Q,300002,経常利益,S004,見込,139619188,106764094
20241021,大広,営業統括,制作部,第一課,2024,202410,3Q,100001,売上高,S005,確定,242941883,402685541
20240820,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,推進課,2024,202408,2Q,300001,営業利益,S004,見込,608586661,439659555
20240411,大広,メディア統括,第二営業部,推進課,2024,202404,1Q,300002,経常利益,S001,通常,377110560,317439607
20230522,大広,メディア統括,経営企画部,第二課,2023,202305,1Q,100003,売上総利益,S003,調整,110628542,124600036
20231207,大広,メディア統括,制作部,管理課,2023,202312,3Q,300001,営業利益,S005,確定,225682801,194845706
20231011,読売広告社,デジタル統括,第一営業部,第二課,2023,202310,3Q,300001,営業利益,S002,特別,215467955,196357876
20241001,博報堂プロダクツ,管理統括,クリエイティブ部,企画課,2024,202410,3Q,400003,コンサルティング収入,S005,確定,304293444,325815630
20230521,博報堂,デジタル統括,第一営業部,第三課,2023,202305,1Q,300001,営業利益,S004,見込,279949967,200511885
20231127,博報堂プロダクツ,営業統括,メディアプランニング部,企画課,2023,202311,3Q,100001,売上高,S002,特別,482465828,347600015
20240916,博報堂DYメディアパートナーズ,営業統括,第二営業部,開発課,2024,202409,2Q,200003,減価償却費,S005,確定,150148447,242084142
20240408,博報堂プロダクツ,管理統括,人事部,推進課,2024,202404,1Q,400003,コンサルティング収入,S005,確定,307440260,461205338
20230504,博報堂プロダクツ,メディア統括,クリエイティブ部,運用課,2023,202305,1Q,500001,広告主負担金,S002,特別,370894924,429969896
20230520,博報堂プロダクツ,デジタル統括,デジタルマーケティング部,企画課,2023,202305,1Q,300001,営業利益,S002,特別,275987565,302438238
20240424,読売広告社,クリエイティブ統括,制作部,企画課,2024,202404,1Q,400003,コンサルティング収入,S001,通常,90583778,125728172
20231116,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,管理課,2023,202311,3Q,200001,人件費,S004,見込,70076770,96778955
20241108,読売広告社,営業統括,デジタルマーケティング部,第二課,2024,202411,3Q,500001,広告主負担金,S001,通常,136823374,216611096
20231226,博報堂プロダクツ,デジタル統括,第一営業部,企画課,2023,202312,3Q,200002,経費,S001,通常,56524157,80325433
20231127,博報堂プロダクツ,管理統括,メディアプランニング部,管理課,2023,202311,3Q,400001,媒体手数料収入,S003,調整,244414757,297169365
20230902,博報堂,営業統括,経営企画部,企画課,2023,202309,2Q,500002,媒体社リベート,S004,見込,282519776,408622638
20241109,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,運用課,2024,202411,3Q,400002,制作収入,S005,確定,459962023,468605921
20240215,博報堂,デジタル統括,財務経理部,運用課,2023,202402,4Q,100002,売上原価,S005,確定,173058044,165266143
