RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20240518,大広,メディア統括,財務経理部,第一課,2024,202405,1Q,500001,広告主負担金,S004,見込,254591255,258855151
20231127,大広,メディア統括,第二営業部,企画課,2023,202311,3Q,200002,経費,S005,確定,275504007,200691214
20240727,博報堂DYメディアパートナーズ,管理統括,クリエイティブ部,管理課,2024,202407,2Q,200002,経費,S002,特別,380750473,440986204
20240517,博報堂プロダクツ,メディア統括,総務部,第一課,2024,202405,1Q,300002,経常利益,S002,特別,173724138,242482093
20231204,博報堂DYメディアパートナーズ,管理統括,財務経理部,運用課,2023,202312,3Q,100003,売上総利益,S005,確定,389605927,341441426
20241105,読売広告社,営業統括,メディアプランニング部,推進課,2024,202411,3Q,400002,制作収入,S001,通常,140343148,125479062
20230613,博報堂,デジタル統括,経営企画部,開発課,2023,202306,1Q,100003,売上総利益,S002,特別,380928361,272471459
20250122,大広,デジタル統括,総務部,企画課,2024,202501,4Q,200002,経費,S003,調整,53573142,49536555
20240526,博報堂,メディア統括,デジタルマーケティング部,第二課,2024,202405,1Q,200001,人件費,S003,調整,42507313,32847530
20240913,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,開発課,2024,202409,2Q,200001,人件費,S003,調整,329221670,238290724
20231112,博報堂プロダクツ,メディア統括,メディアプランニング部,管理課,2023,202311,3Q,300001,営業利益,S004,見込,623369709,447334730
20240813,読売広告社,メディア統括,制作部,第三課,2024,202408,2Q,200001,人件費,S003,調整,4484329,4784573
20230626,博報堂プロダクツ,営業統括,制作部,第一課,2023,202306,1Q,100003,売上総利益,S004,見込,116276016,111299752
20230728,博報堂DYメディアパートナーズ,デジタル統括,第二営業部,運用課,2023,202307,2Q,300001,営業利益,S004,見込,213494305,218923043
20230628,博報堂プロダクツ,クリエイティブ統括,第一営業部,運用課,2023,202306,1Q,100002,売上原価,S005,確定,308702798,346013307
20231213,読売広告社,管理統括,経営企画部,第一課,2023,202312,3Q,500002,媒体社リベート,S002,特別,130994488,168087474
20230405,大広,営業統括,メディアプランニング部,企画課,2023,202304,1Q,400003,コンサルティング収入,S004,見込,227746811,225382741
20240408,博報堂プロダクツ,営業統括,第一営業部,運用課,2024,202404,1Q,300001,営業利益,S002,特別,398235758,429820778
20241123,博報堂,デジタル統括,人事部,運用課,2024,202411,3Q,400001,媒体手数料収入,S004,見込,198720507,163034485
20230412,博報堂,クリエイティブ統括,第一営業部,開発課,2023,202304,1Q,200001,人件費,S004,見込,62208475,85063416
20240314,読売広告社,管理統括,クリエイティブ部,企画課,2023,202403,4Q,200001,人件費,S003,調整,34213889,33857770
20230626,博報堂,営業統括,メディアプランニング部,管理課,2023,202306,1Q,200003,減価償却費,S003,調整,230554155,267524826
20230921,大広,クリエイティブ統括,第二営業部,企画課,2023,202309,2Q,400001,媒体手数料収入,S001,通常,128108310,128330238
20240416,博報堂,クリエイティブ統括,クリエイティブ部,第三課,2024,202404,1Q,100002,売上原価,S005,確定,25443218,31404661
20230514,博報堂,デジタル統括,デジタルマーケティング部,管理課,2023,202305,1Q,400003,コンサルティング収入,S002,特別,120405944,109991643
20240412,読売広告社,メディア統括,クリエイティブ部,第三課,2024,202404,1Q,300001,営業利益,S003,調整,103169504,114242847
20240917,博報堂,管理統括,制作部,開発課,2024,202409,2Q,300001,営業利益,S002,特別,327988639,285596194
20231018,博報堂DYメディアパートナーズ,営業統括,第一営業部,開発課,2023,202310,3Q,300001,営業利益,S003,調整,172787984,262009395
20231119,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,第一課,2023,202311,3Q,200003,減価償却費,S005,確定,240169171,340201654
20231221,博報堂DYメディアパートナーズ,営業統括,財務経理部,第一課,2023,202312,3Q,500002,媒体社リベート,S003,調整,339794035,407655152
20230527,博報堂プロダクツ,管理統括,第二営業部,企画課,2023,202305,1Q,400003,コンサルティング収入,S005,確定,39232489,50753349
20231206,博報堂,営業統括,財務経理部,第三課,2023,202312,3Q,100003,売上総利益,S002,特別,216463176,241688139
20250307,博報堂プロダクツ,デジタル統括,第一営業部,第一課,2024,202503,4Q,400002,制作収入,S003,調整,227428628,266976332
20231127,博報堂プロダクツ,管理統括,メディアプランニング部,企画課,2023,202311,3Q,200002,経費,S005,確定,85963067,114408996
20230818,大広,クリエイティブ統括,第二営業部,推進課,2023,202308,2Q,400002,制作収入,S002,特別,231963278,270424051
20240322,読売広告社,クリエイティブ統括,経営企画部,開発課,2023,202403,4Q,100001,売上高,S004,見込,47419380,68319225
20230510,博報堂,メディア統括,メディアプランニング部,管理課,2023,202305,1Q,400003,コンサルティング収入,S003,調整,416641548,494727136
20240624,大広,管理統括,総務部,運用課,2024,202406,1Q,100002,売上原価,S001,通常,408335621,316893849
20250218,大広,クリエイティブ統括,経営企画部,第一課,2024,202502,4Q,100003,売上総利益,S001,通常,228280556,375147008
20241023,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,推進課,2024,202410,3Q,100003,売上総利益,S001,通常,90756771,116987331
20240113,博報堂プロダクツ,デジタル統括,財務経理部,企画課,2023,202401,4Q,500002,媒体社リベート,S001,通常,410790497,338851083
20231225,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,開発課,2023,202312,3Q,100002,売上原価,S001,通常,160192561,219126396
20231124,博報堂プロダクツ,デジタル統括,経営企画部,第一課,2023,202311,3Q,200002,経費,S002,特別,65892858,95158072
20240916,大広,クリエイティブ統括,財務経理部,第二課,2024,202409,2Q,400002,制作収入,S003,調整,314190656,380961199
20240513,読売広告社,メディア統括,経営企画部,第二課,2024,202405,1Q,300002,経常利益,S004,見込,602975749,456385568
20231216,博報堂,営業統括,デジタルマーケティング部,推進課,2023,202312,3Q,100002,売上原価,S004,見込,545108473,466394739
20240322,大広,メディア統括,制作部,第三課,2023,202403,4Q,100001,売上高,S005,確定,169319067,238360598
20230812,博報堂プロダクツ,メディア統括,第二営業部,企画課,2023,202308,2Q,400001,媒体手数料収入,S002,特別,193614086,233959973
20240504,大広,営業統括,総務部,第三課,2024,202405,1Q,100001,売上高,S003,調整,255159766,423734918
20231125,読売広告社,管理統括,第一営業部,開発課,2023,202311,3Q,500002,媒体社リベート,S002,特別,352174337,401551443
20230425,博報堂,メディア統括,メディアプランニング部,第一課,2023,202304,1Q,200001,人件費,S003,調整,470934764,451328112
20230807,大広,クリエイティブ統括,人事部,運用課,2023,202308,2Q,300002,経常利益,S002,特別,313591479,390416808
20240405,博報堂,デジタル統括,制作部,第二課,2024,202404,1Q,100003,売上総利益,S005,確定,409825894,368507755
20231215,博報堂,クリエイティブ統括,経営企画部,推進課,2023,202312,3Q,500001,広告主負担金,S001,通常,44912757,65779667
20240527,博報堂,クリエイティブ統括,デジタルマーケティング部,企画課,2024,202405,1Q,400003,コンサルティング収入,S001,通常,446479965,420564195
20250101,読売広告社,デジタル統括,制作部,第二課,2024,202501,4Q,200003,減価償却費,S002,特別,180004492,173911964
20231210,読売広告社,デジタル統括,財務経理部,第三課,2023,202312,3Q,500001,広告主負担金,S001,通常,136188143,111743580
20240127,博報堂プロダクツ,メディア統括,第一営業部,運用課,2023,202401,4Q,300002,経常利益,S004,見込,297366543,363591503
20231020,博報堂プロダクツ,デジタル統括,メディアプランニング部,管理課,2023,202310,3Q,100002,売上原価,S004,見込,286069765,380307071
20240708,博報堂DYメディアパートナーズ,管理統括,第二営業部,開発課,2024,202407,2Q,300002,経常利益,S001,通常,191571395,186159380
20240728,博報堂,管理統括,総務部,企画課,2024,202407,2Q,100002,売上原価,S004,見込,199824291,213706739
20240625,博報堂プロダクツ,メディア統括,デジタルマーケティング部,開発課,2024,202406,1Q,500001,広告主負担金,S003,調整,27382688,45514407
20240118,読売広告社,営業統括,人事部,開発課,2023,202401,4Q,200001,人件費,S002,特別,324203504,486015522
20250312,読売広告社,クリエイティブ統括,総務部,第一課,2024,202503,4Q,200002,経費,S001,通常,242967076,232802290
20241220,大広,メディア統括,第二営業部,第二課,2024,202412,3Q,200001,人件費,S004,見込,343635423,327108774
20250117,読売広告社,メディア統括,メディアプランニング部,管理課,2024,202501,4Q,500002,媒体社リベート,S004,見込,375392775,455496331
20250206,読売広告社,営業統括,デジタルマーケティング部,推進課,2024,202502,4Q,100002,売上原価,S003,調整,631534031,467469642
20240801,博報堂DYメディアパートナーズ,デジタル統括,財務経理部,第二課,2024,202408,2Q,400001,媒体手数料収入,S001,通常,1311001,1679987
20231120,読売広告社,デジタル統括,人事部,第三課,2023,202311,3Q,200002,経費,S002,特別,241311423,271275538
20241125,博報堂,クリエイティブ統括,メディアプランニング部,第一課,2024,202411,3Q,200003,減価償却費,S004,見込,30282712,31234330
20231102,読売広告社,営業統括,クリエイティブ部,管理課,2023,202311,3Q,200001,人件費,S003,調整,423252818,336135490
20241105,大広,管理統括,メディアプランニング部,第三課,2024,202411,3Q,100003,売上総利益,S002,特別,456816588,443236786
20240503,大広,営業統括,制作部,企画課,2024,202405,1Q,500001,広告主負担金,S005,確定,488459174,472549809
20230919,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,管理課,2023,202309,2Q,400003,コンサルティング収入,S003,調整,379540960,485519805
20240817,大広,デジタル統括,第二営業部,開発課,2024,202408,2Q,200003,減価償却費,S005,確定,324129185,356049963
20230706,博報堂,クリエイティブ統括,デジタルマーケティング部,第三課,2023,202307,2Q,400002,制作収入,S005,確定,143625265,182536395
20250124,読売広告社,クリエイティブ統括,人事部,管理課,2024,202501,4Q,100003,売上総利益,S002,特別,97052047,75860040
20240318,読売広告社,管理統括,人事部,運用課,2023,202403,4Q,100002,売上原価,S004,見込,293047137,343345482
20241203,大広,管理統括,第一営業部,第三課,2024,202412,3Q,100003,売上総利益,S004,見込,169692633,253085885
20240718,博報堂DYメディアパートナーズ,メディア統括,総務部,第二課,2024,202407,2Q,300002,経常利益,S001,通常,213404640,347588043
20241212,大広,クリエイティブ統括,第一営業部,第二課,2024,202412,3Q,100001,売上高,S005,確定,354944967,419283021
20230817,大広,クリエイティブ統括,クリエイティブ部,企画課,2023,202308,2Q,400001,媒体手数料収入,S005,確定,357139249,404206363
20241106,読売広告社,クリエイティブ統括,経営企画部,推進課,2024,202411,3Q,200002,経費,S003,調整,418893812,442749429
20240104,博報堂プロダクツ,クリエイティブ統括,メディアプランニング部,開発課,2023,202401,4Q,400001,媒体手数料収入,S003,調整,224308836,196765192
20230718,博報堂,営業統括,総務部,開発課,2023,202307,2Q,400003,コンサルティング収入,S003,調整,576456559,429307655
20241123,博報堂,デジタル統括,第一営業部,管理課,2024,202411,3Q,300002,経常利益,S001,通常,203759065,311896959
20240120,博報堂,クリエイティブ統括,メディアプランニング部,管理課,2023,202401,4Q,100001,売上高,S001,通常,510789069,371730223
20230506,博報堂DYメディアパートナーズ,管理統括,総務部,第三課,2023,202305,1Q,200001,人件費,S003,調整,81929166,111188851
20230509,博報堂プロダクツ,メディア統括,第二営業部,管理課,2023,202305,1Q,100003,売上総利益,S001,通常,190427709,188471590
20241205,博報堂,デジタル統括,経営企画部,第二課,2024,202412,3Q,300002,経常利益,S002,特別,281481784,225163827
20231217,博報堂,クリエイティブ統括,クリエイティブ部,推進課,2023,202312,3Q,500002,媒体社リベート,S001,通常,204416704,264271660
20240101,大広,デジタル統括,第一営業部,推進課,2023,202401,4Q,500002,媒体社リベート,S001,通常,32983948,23734230
20231006,博報堂プロダクツ,メディア統括,制作部,管理課,2023,202310,3Q,200001,人件費,S002,特別,245182811,177861104
20241114,博報堂プロダクツ,営業統括,総務部,管理課,2024,202411,3Q,200001,人件費,S003,調整,267941809,212772539
20230510,博報堂,デジタル統括,第一営業部,第一課,2023,202305,1Q,400002,制作収入,S005,確定,294896326,279358961
20231203,大広,営業統括,メディアプランニング部,第二課,2023,202312,3Q,200001,人件費,S004,見込,261043251,329121218
20230614,博報堂プロダクツ,デジタル統括,制作部,第一課,2023,202306,1Q,100002,売上原価,S003,調整,175677346,176147665
20230923,博報堂,営業統括,デジタルマーケティング部,推進課,2023,202309,2Q,500001,広告主負担金,S004,見込,285568230,443992374
20250303,大広,営業統括,第二営業部,第三課,2024,202503,4Q,300002,経常利益,S002,特別,139561732,171611822
20231101,博報堂,営業統括,財務経理部,運用課,2023,202311,3Q,200002,経費,S003,調整,33668975,29738976
20250119,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,運用課,2024,202501,4Q,100001,売上高,S003,調整,48480021,37680617
20230421,博報堂プロダクツ,デジタル統括,人事部,第二課,2023,202304,1Q,300002,経常利益,S001,通常,50270446,81090583
20231124,読売広告社,営業統括,デジタルマーケティング部,企画課,2023,202311,3Q,100003,売上総利益,S004,見込,139669581,110861396
20230726,博報堂,営業統括,デジタルマーケティング部,第二課,2023,202307,2Q,400001,媒体手数料収入,S001,通常,285117175,218053338
20230505,読売広告社,クリエイティブ統括,総務部,第一課,2023,202305,1Q,100003,売上総利益,S003,調整,199528232,285263102
20231202,博報堂プロダクツ,営業統括,メディアプランニング部,推進課,2023,202312,3Q,500002,媒体社リベート,S004,見込,79420194,126795258
20241218,博報堂プロダクツ,管理統括,経営企画部,第一課,2024,202412,3Q,200002,経費,S005,確定,84862936,114879182
20230918,読売広告社,クリエイティブ統括,クリエイティブ部,管理課,2023,202309,2Q,400003,コンサルティング収入,S001,通常,293497650,225622336
20240815,読売広告社,営業統括,人事部,管理課,2024,202408,2Q,100003,売上総利益,S005,確定,47420020,49685788
20230710,大広,デジタル統括,第二営業部,開発課,2023,202307,2Q,200001,人件費,S003,調整,384954674,470402326
20240820,大広,営業統括,制作部,企画課,2024,202408,2Q,500002,媒体社リベート,S002,特別,63608310,63581606
20240103,大広,営業統括,財務経理部,管理課,2023,202401,4Q,200002,経費,S001,通常,89461628,72511316
20250317,大広,メディア統括,第二営業部,第二課,2024,202503,4Q,500002,媒体社リベート,S004,見込,402133115,448144838
20250121,博報堂DYメディアパートナーズ,デジタル統括,第二営業部,開発課,2024,202501,4Q,100001,売上高,S001,通常,99425655,77659024
20240805,大広,デジタル統括,経営企画部,第二課,2024,202408,2Q,100003,売上総利益,S003,調整,288137296,254972938
20230702,大広,管理統括,経営企画部,開発課,2023,202307,2Q,500001,広告主負担金,S005,確定,437158601,476204839
20230927,博報堂,クリエイティブ統括,経営企画部,第三課,2023,202309,2Q,500002,媒体社リベート,S004,見込,385535334,453413086
20240706,博報堂プロダクツ,クリエイティブ統括,デジタルマーケティング部,第二課,2024,202407,2Q,100002,売上原価,S005,確定,33343445,47869095
20240104,博報堂DYメディアパートナーズ,管理統括,経営企画部,運用課,2023,202401,4Q,300001,営業利益,S001,通常,532015454,385648910
20250226,大広,メディア統括,制作部,推進課,2024,202502,4Q,100001,売上高,S003,調整,435442886,324306126
20230725,博報堂,デジタル統括,第一営業部,第一課,2023,202307,2Q,100001,売上高,S005,確定,419906345,485253524
20240824,読売広告社,クリエイティブ統括,第二営業部,第三課,2024,202408,2Q,400002,制作収入,S003,調整,50273595,57608403
20240217,読売広告社,メディア統括,第二営業部,企画課,2023,202402,4Q,100003,売上総利益,S001,通常,455846187,483797373
20240907,博報堂プロダクツ,メディア統括,クリエイティブ部,推進課,2024,202409,2Q,400003,コンサルティング収入,S003,調整,199379087,203510164
20241119,大広,営業統括,制作部,推進課,2024,202411,3Q,100002,売上原価,S001,通常,437969661,428287632
20250208,博報堂DYメディアパートナーズ,デジタル統括,人事部,第三課,2024,202502,4Q,100001,売上高,S001,通常,210539131,273005329
20231011,読売広告社,管理統括,総務部,第二課,2023,202310,3Q,500002,媒体社リベート,S004,見込,431196377,378516989
20231013,博報堂,メディア統括,デジタルマーケティング部,管理課,2023,202310,3Q,400001,媒体手数料収入,S002,特別,317241893,319734965
20240709,博報堂,メディア統括,クリエイティブ部,第三課,2024,202407,2Q,400003,コンサルティング収入,S003,調整,13644242,21179269
20240122,読売広告社,クリエイティブ統括,経営企画部,第三課,2023,202401,4Q,200003,減価償却費,S004,見込,100481047,97413953
20240713,博報堂,管理統括,クリエイティブ部,第二課,2024,202407,2Q,200003,減価償却費,S003,調整,268315304,227497153
20240319,博報堂プロダクツ,管理統括,財務経理部,運用課,2023,202403,4Q,200003,減価償却費,S004,見込,106917565,79065317
20240905,読売広告社,営業統括,クリエイティブ部,第二課,2024,202409,2Q,400003,コンサルティング収入,S003,調整,378062392,287527910
20231223,博報堂プロダクツ,営業統括,経営企画部,第一課,2023,202312,3Q,200001,人件費,S001,通常,339475628,377163451
20250101,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,運用課,2024,202501,4Q,100001,売上高,S003,調整,529041558,389467488
20240421,大広,管理統括,第一営業部,企画課,2024,202404,1Q,100003,売上総利益,S004,見込,96946745,71353800
20240415,博報堂プロダクツ,メディア統括,経営企画部,第二課,2024,202404,1Q,100002,売上原価,S005,確定,63466256,92494977
20241121,博報堂,管理統括,第二営業部,第三課,2024,202411,3Q,400003,コンサルティング収入,S002,特別,314677594,456675737
20231109,大広,営業統括,経営企画部,企画課,2023,202311,3Q,400003,コンサルティング収入,S004,見込,44734616,64727151
20230606,博報堂DYメディアパートナーズ,営業統括,メディアプランニング部,企画課,2023,202306,1Q,100002,売上原価,S004,見込,458254686,372981876
20240805,博報堂DYメディアパートナーズ,デジタル統括,第一営業部,運用課,2024,202408,2Q,300002,経常利益,S003,調整,117289297,156910166
20231121,博報堂DYメディアパートナーズ,管理統括,メディアプランニング部,管理課,2023,202311,3Q,300002,経常利益,S004,見込,149366833,119951634
20231018,博報堂DYメディアパートナーズ,営業統括,第一営業部,推進課,2023,202310,3Q,100002,売上原価,S003,調整,581351320,494086867
20240618,博報堂DYメディアパートナーズ,メディア統括,クリエイティブ部,第一課,2024,202406,1Q,200003,減価償却費,S002,特別,268630494,244348316
20240307,博報堂プロダクツ,メディア統括,人事部,運用課,2023,202403,4Q,200003,減価償却費,S002,特別,248501721,200522795
20241017,読売広告社,クリエイティブ統括,メディアプランニング部,開発課,2024,202410,3Q,200002,経費,S002,特別,532727510,406572872
20231220,大広,管理統括,第二営業部,推進課,2023,202312,3Q,400002,制作収入,S004,見込,364865740,309731286
20230509,博報堂DYメディアパートナーズ,営業統括,第一営業部,開発課,2023,202305,1Q,100002,売上原価,S003,調整,411881598,323788514
20240718,博報堂DYメディアパートナーズ,クリエイティブ統括,総務部,開発課,2024,202407,2Q,100003,売上総利益,S004,見込,368557528,399177333
20250215,大広,クリエイティブ統括,財務経理部,第三課,2024,202502,4Q,400002,制作収入,S005,確定,280324991,307434968
20231214,博報堂,デジタル統括,総務部,開発課,2023,202312,3Q,500001,広告主負担金,S005,確定,25738357,33109353
20230827,読売広告社,クリエイティブ統括,総務部,推進課,2023,202308,2Q,400003,コンサルティング収入,S002,特別,28879528,39072556
20240527,博報堂プロダクツ,メディア統括,デジタルマーケティング部,開発課,2024,202405,1Q,300001,営業利益,S002,特別,189280516,138426493
20231004,博報堂,管理統括,人事部,第三課,2023,202310,3Q,100001,売上高,S002,特別,49682262,70500979
20230713,読売広告社,メディア統括,経営企画部,開発課,2023,202307,2Q,200003,減価償却費,S002,特別,141455402,117920799
20240706,大広,営業統括,総務部,第二課,2024,202407,2Q,200001,人件費,S004,見込,290731919,289630090
20230616,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,運用課,2023,202306,1Q,100001,売上高,S005,確定,10153721,11796950
20241026,博報堂プロダクツ,クリエイティブ統括,総務部,第三課,2024,202410,3Q,200003,減価償却費,S005,確定,50394109,57306766
20230718,博報堂,営業統括,クリエイティブ部,開発課,2023,202307,2Q,200001,人件費,S004,見込,84469804,130363821
20230602,博報堂プロダクツ,メディア統括,総務部,開発課,2023,202306,1Q,500002,媒体社リベート,S002,特別,243354351,331824021
20230523,博報堂プロダクツ,クリエイティブ統括,メディアプランニング部,運用課,2023,202305,1Q,200002,経費,S005,確定,242092838,347066099
20250123,博報堂,デジタル統括,人事部,第一課,2024,202501,4Q,300001,営業利益,S001,通常,318629962,311230531
20240913,博報堂,管理統括,財務経理部,第一課,2024,202409,2Q,200002,経費,S005,確定,464913250,446062294
20241215,大広,管理統括,人事部,管理課,2024,202412,3Q,200003,減価償却費,S002,特別,195810309,167913111
20240809,博報堂,管理統括,第一営業部,開発課,2024,202408,2Q,300002,経常利益,S002,特別,590647232,489814489
20241124,読売広告社,営業統括,制作部,開発課,2024,202411,3Q,300001,営業利益,S003,調整,198184860,276174429
20240711,大広,メディア統括,財務経理部,第三課,2024,202407,2Q,400001,媒体手数料収入,S005,確定,349983941,405990491
20240511,博報堂プロダクツ,デジタル統括,経営企画部,第二課,2024,202405,1Q,300001,営業利益,S004,見込,120548600,118468914
20230721,博報堂,クリエイティブ統括,第一営業部,第二課,2023,202307,2Q,500002,媒体社リベート,S002,特別,405338234,402137175
20230623,博報堂DYメディアパートナーズ,管理統括,財務経理部,開発課,2023,202306,1Q,100001,売上高,S005,確定,398202593,365205959
20250318,読売広告社,管理統括,クリエイティブ部,運用課,2024,202503,4Q,100001,売上高,S001,通常,407140843,479068674
20240303,読売広告社,メディア統括,第一営業部,第三課,2023,202403,4Q,500001,広告主負担金,S001,通常,49602115,37299991
20241218,博報堂プロダクツ,デジタル統括,デジタルマーケティング部,第一課,2024,202412,3Q,100001,売上高,S002,特別,2555527,2465215
20230814,博報堂DYメディアパートナーズ,管理統括,第二営業部,第一課,2023,202308,2Q,400002,制作収入,S002,特別,600823773,459614876
20250214,大広,メディア統括,クリエイティブ部,企画課,2024,202502,4Q,200001,人件費,S005,確定,210867271,158709606
20240113,博報堂,メディア統括,メディアプランニング部,推進課,2023,202401,4Q,400001,媒体手数料収入,S003,調整,31822989,37424202
20240309,読売広告社,デジタル統括,メディアプランニング部,開発課,2023,202403,4Q,200003,減価償却費,S002,特別,133624338,197505877
20250225,読売広告社,管理統括,第一営業部,第一課,2024,202502,4Q,100003,売上総利益,S004,見込,176212801,233557951
20250322,読売広告社,管理統括,制作部,第一課,2024,202503,4Q,300001,営業利益,S002,特別,152051945,151027196
20231121,読売広告社,営業統括,メディアプランニング部,運用課,2023,202311,3Q,400001,媒体手数料収入,S005,確定,289033401,320179860
20240113,大広,メディア統括,人事部,第二課,2023,202401,4Q,300001,営業利益,S004,見込,441317054,449724713
20231021,博報堂プロダクツ,営業統括,メディアプランニング部,企画課,2023,202310,3Q,500001,広告主負担金,S004,見込,337191802,481858546
20240420,大広,管理統括,第一営業部,推進課,2024,202404,1Q,100002,売上原価,S005,確定,497915802,381024272
20240415,博報堂プロダクツ,メディア統括,総務部,企画課,2024,202404,1Q,400003,コンサルティング収入,S001,通常,331837845,325242688
20230405,博報堂DYメディアパートナーズ,メディア統括,第一営業部,運用課,2023,202304,1Q,200003,減価償却費,S001,通常,91169073,67942564
20230708,博報堂,デジタル統括,経営企画部,第二課,2023,202307,2Q,400003,コンサルティング収入,S003,調整,153143655,152382150
20250317,博報堂,メディア統括,総務部,第二課,2024,202503,4Q,400003,コンサルティング収入,S002,特別,121056698,171627510
20230825,博報堂DYメディアパートナーズ,デジタル統括,総務部,第一課,2023,202308,2Q,200003,減価償却費,S005,確定,272477148,227421775
20240925,大広,営業統括,人事部,推進課,2024,202409,2Q,400003,コンサルティング収入,S003,調整,1666073,1941498
20241206,読売広告社,デジタル統括,デジタルマーケティング部,推進課,2024,202412,3Q,400002,制作収入,S003,調整,84668634,75160309
20230507,大広,管理統括,人事部,運用課,2023,202305,1Q,400001,媒体手数料収入,S003,調整,235487537,284526142
20240528,博報堂プロダクツ,営業統括,第二営業部,運用課,2024,202405,1Q,300001,営業利益,S002,特別,67717154,66893965
20240521,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,第二課,2024,202405,1Q,200002,経費,S004,見込,107761429,106574940
20230517,大広,クリエイティブ統括,人事部,第一課,2023,202305,1Q,400003,コンサルティング収入,S003,調整,122748617,166736702
20240511,博報堂,デジタル統括,総務部,企画課,2024,202405,1Q,400002,制作収入,S004,見込,116450695,125138005
20230503,読売広告社,メディア統括,総務部,推進課,2023,202305,1Q,400003,コンサルティング収入,S003,調整,166266404,150972489
20231116,博報堂,クリエイティブ統括,クリエイティブ部,開発課,2023,202311,3Q,100003,売上総利益,S004,見込,414402715,309763380
20250118,大広,メディア統括,財務経理部,第二課,2024,202501,4Q,300001,営業利益,S005,確定,38235414,35131686
20240706,博報堂プロダクツ,メディア統括,メディアプランニング部,推進課,2024,202407,2Q,400001,媒体手数料収入,S003,調整,415619349,456671961
20230515,博報堂,クリエイティブ統括,総務部,企画課,2023,202305,1Q,100001,売上高,S001,通常,607320309,438094740
20240426,大広,デジタル統括,第二営業部,第一課,2024,202404,1Q,200003,減価償却費,S003,調整,14957692,14059140
20231112,博報堂プロダクツ,デジタル統括,人事部,第三課,2023,202311,3Q,400003,コンサルティング収入,S001,通常,70697551,112860977
20230603,博報堂,クリエイティブ統括,経営企画部,企画課,2023,202306,1Q,200003,減価償却費,S001,通常,472981335,410988248
20231014,博報堂,クリエイティブ統括,第一営業部,運用課,2023,202310,3Q,100003,売上総利益,S003,調整,299504565,320889404
20240805,博報堂DYメディアパートナーズ,管理統括,経営企画部,推進課,2024,202408,2Q,500002,媒体社リベート,S004,見込,37729983,43555545
20231025,博報堂,営業統括,経営企画部,推進課,2023,202310,3Q,200003,減価償却費,S003,調整,52391370,80629091
20230709,博報堂DYメディアパートナーズ,メディア統括,経営企画部,開発課,2023,202307,2Q,100002,売上原価,S005,確定,341321666,306742359
20230517,大広,クリエイティブ統括,財務経理部,推進課,2023,202305,1Q,300001,営業利益,S002,特別,400382261,421464157
20240126,博報堂,営業統括,メディアプランニング部,第三課,2023,202401,4Q,300002,経常利益,S005,確定,201189625,265774273
20231123,読売広告社,クリエイティブ統括,総務部,第二課,2023,202311,3Q,400001,媒体手数料収入,S005,確定,155894814,140557579
20241026,博報堂DYメディアパートナーズ,メディア統括,総務部,開発課,2024,202410,3Q,200002,経費,S001,通常,10048290,14811194
20250311,読売広告社,営業統括,財務経理部,第三課,2024,202503,4Q,500001,広告主負担金,S003,調整,279505876,222302126
20240222,博報堂プロダクツ,営業統括,第一営業部,第一課,2023,202402,4Q,200003,減価償却費,S004,見込,73146796,109360723
20230802,大広,デジタル統括,第一営業部,開発課,2023,202308,2Q,400001,媒体手数料収入,S003,調整,278635163,249082021
20250202,読売広告社,営業統括,クリエイティブ部,推進課,2024,202502,4Q,300002,経常利益,S004,見込,122802950,189312848
20241020,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,第一課,2024,202410,3Q,100002,売上原価,S002,特別,580583871,429309337
20231210,大広,メディア統括,メディアプランニング部,第三課,2023,202312,3Q,400001,媒体手数料収入,S001,通常,190453161,210303001
20230609,博報堂DYメディアパートナーズ,管理統括,経営企画部,運用課,2023,202306,1Q,300001,営業利益,S001,通常,441179895,387462860
20241112,博報堂プロダクツ,メディア統括,クリエイティブ部,第一課,2024,202411,3Q,200002,経費,S005,確定,209521536,232966982
20231226,博報堂プロダクツ,メディア統括,総務部,開発課,2023,202312,3Q,300002,経常利益,S001,通常,318309666,335192797
20231101,博報堂プロダクツ,クリエイティブ統括,メディアプランニング部,第一課,2023,202311,3Q,500001,広告主負担金,S004,見込,348412766,365587945
20231119,博報堂プロダクツ,デジタル統括,財務経理部,第二課,2023,202311,3Q,400001,媒体手数料収入,S003,調整,433967146,324867103
20240625,博報堂プロダクツ,デジタル統括,人事部,第三課,2024,202406,1Q,100003,売上総利益,S003,調整,559750711,411151264
20241113,博報堂,営業統括,制作部,管理課,2024,202411,3Q,500001,広告主負担金,S001,通常,66586525,75041688
20250327,読売広告社,管理統括,第二営業部,第二課,2024,202503,4Q,400003,コンサルティング収入,S003,調整,61706176,69553875
